src_bytes,class
218,normal
0,anomaly
0,anomaly
336,normal
0,anomaly
146,normal
342,normal
212,normal
1032,anomaly
0,anomaly
0,anomaly
1032,anomaly
202,normal
7196,normal
0,anomaly
28,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
43,normal
230,normal
0,anomaly
0,anomaly
0,anomaly
266,normal
258,normal
316,normal
12,normal
0,anomaly
48,normal
8,anomaly
1032,anomaly
0,anomaly
8,anomaly
0,anomaly
1032,anomaly
0,anomaly
320,normal
0,anomaly
0,anomaly
206,normal
1039,normal
0,anomaly
36,normal
0,anomaly
884,normal
312,normal
212,normal
54540,anomaly
12,normal
0,anomaly
0,anomaly
315,normal
254,normal
1,anomaly
0,anomaly
0,normal
0,anomaly
1032,anomaly
741,normal
1480,anomaly
0,anomaly
228,normal
0,anomaly
259,normal
0,anomaly
267,normal
48,normal
264,normal
0,anomaly
0,anomaly
0,anomaly
320,normal
0,anomaly
807,normal
1386,normal
294,normal
192,normal
0,anomaly
0,anomaly
0,anomaly
2432,normal
8,anomaly
0,anomaly
0,anomaly
8,anomaly
192,normal
176,normal
0,anomaly
8,anomaly
45,normal
0,anomaly
360,normal
0,anomaly
0,anomaly
229,normal
18,anomaly
926,normal
226,normal
0,anomaly
1891,normal
8,anomaly
0,anomaly
162,normal
297,normal
151,normal
884,normal
0,anomaly
2194619,normal
321,normal
0,anomaly
332,normal
0,anomaly
0,anomaly
0,anomaly
8,anomaly
147,normal
309,normal
229,normal
44,normal
297,normal
0,anomaly
0,anomaly
8,anomaly
748,normal
0,anomaly
46,normal
0,anomaly
290,normal
0,normal
284,normal
346,normal
257,normal
38,normal
0,anomaly
0,anomaly
220,normal
43,normal
243,normal
8,anomaly
965,normal
293,normal
0,normal
208,normal
0,anomaly
0,anomaly
13891,normal
225,normal
45,normal
0,anomaly
0,anomaly
418,normal
0,anomaly
0,anomaly
8,anomaly
375,normal
8,anomaly
2194619,normal
2370,normal
201,normal
0,anomaly
0,anomaly
0,anomaly
207,normal
8,anomaly
1782,normal
43,normal
0,anomaly
254,normal
0,anomaly
0,anomaly
208,normal
145,normal
151,normal
1874,normal
0,anomaly
0,normal
1032,anomaly
0,anomaly
0,anomaly
1153,normal
304,normal
44,normal
0,normal
0,anomaly
46,normal
314,normal
1,anomaly
88382,normal
263,normal
0,anomaly
1208,normal
323,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
44,normal
45,normal
0,normal
299,normal
8,anomaly
206,normal
0,anomaly
0,anomaly
0,anomaly
308,normal
0,anomaly
0,anomaly
0,anomaly
215,normal
3248,normal
0,anomaly
339,normal
0,anomaly
0,anomaly
273,normal
0,anomaly
1580,normal
8,anomaly
192,normal
295,normal
0,anomaly
0,anomaly
0,anomaly
1259,anomaly
0,anomaly
302,normal
0,anomaly
0,anomaly
748,normal
296,normal
0,anomaly
214,normal
0,anomaly
8,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
222,normal
0,anomaly
381,normal
320,normal
2194619,normal
329,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
147,normal
256,normal
0,anomaly
374,normal
209,normal
232,normal
0,anomaly
46,normal
105,normal
54540,anomaly
520,anomaly
374,normal
0,anomaly
0,anomaly
8,anomaly
0,anomaly
30,normal
48,normal
307,normal
267,normal
0,anomaly
1199,normal
0,anomaly
218,normal
222,normal
249,normal
0,anomaly
44,normal
0,anomaly
694,normal
0,anomaly
235,normal
1527,normal
0,anomaly
105,normal
0,anomaly
218,normal
46,normal
2091,normal
314,normal
358,normal
59,normal
198,normal
216,normal
303,normal
0,anomaly
1357,normal
18,anomaly
0,normal
520,anomaly
78,normal
0,anomaly
0,anomaly
226,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
42,normal
207,normal
1,anomaly
2010,normal
0,anomaly
186,normal
1032,anomaly
380,normal
226,normal
78,normal
319,normal
0,anomaly
1032,anomaly
0,anomaly
0,anomaly
46,normal
314,normal
26,normal
834,normal
293,normal
1,anomaly
0,anomaly
954,normal
217,normal
0,anomaly
0,normal
0,anomaly
740,normal
0,anomaly
0,anomaly
0,anomaly
4539,normal
326,normal
1,anomaly
226,normal
0,anomaly
0,anomaly
207,normal
0,anomaly
334,normal
213,normal
0,anomaly
0,anomaly
0,anomaly
207,normal
181,normal
198,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
634,normal
383,normal
234,normal
306,normal
213,normal
0,anomaly
54540,anomaly
567,normal
339,normal
303,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
11,normal
28,anomaly
299,normal
0,anomaly
0,anomaly
105,normal
44,normal
349,normal
78,normal
0,anomaly
0,anomaly
0,anomaly
8,anomaly
298,normal
340,normal
567,normal
45,normal
34,normal
0,anomaly
240,normal
42,normal
2194619,normal
0,anomaly
0,normal
325,normal
107,normal
1278,normal
1,anomaly
0,anomaly
42,normal
313,normal
232,normal
0,anomaly
1,anomaly
1,anomaly
0,anomaly
0,anomaly
0,anomaly
351,normal
236,normal
383,normal
145,normal
0,anomaly
105,normal
1032,anomaly
1,anomaly
0,normal
1739,normal
0,normal
211,normal
8,anomaly
147,normal
2255,normal
0,anomaly
0,anomaly
0,anomaly
205,normal
281,normal
317,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
333,normal
18,anomaly
0,normal
0,anomaly
0,anomaly
245,normal
0,anomaly
326,normal
1032,anomaly
45,normal
345,normal
308,normal
211,normal
0,anomaly
1032,anomaly
43,normal
323,normal
44,normal
0,anomaly
45,normal
209,normal
0,anomaly
18,anomaly
0,anomaly
297,normal
0,anomaly
231,normal
0,anomaly
46,normal
0,anomaly
8,anomaly
0,anomaly
0,anomaly
126,anomaly
904,normal
54540,anomaly
44,normal
229,normal
0,anomaly
282,normal
0,anomaly
181,normal
8,normal
0,anomaly
0,anomaly
0,anomaly
147,normal
0,anomaly
278,normal
493,normal
304,normal
1030,normal
243,normal
46,normal
8,anomaly
801,normal
320,normal
314,normal
312,normal
222,normal
309,normal
334,anomaly
0,anomaly
258,normal
250,normal
0,anomaly
0,anomaly
307,normal
0,anomaly
42,normal
0,anomaly
0,anomaly
45,normal
789,normal
0,anomaly
1933,normal
938,normal
229,normal
1,anomaly
286,normal
216,normal
0,anomaly
0,anomaly
314,normal
0,anomaly
195,normal
1032,anomaly
0,anomaly
241,normal
0,anomaly
0,anomaly
46,normal
1009,normal
594,normal
0,anomaly
292,normal
0,anomaly
0,anomaly
0,anomaly
146,normal
249,normal
44,normal
0,anomaly
8812,normal
35,normal
318,normal
0,anomaly
0,anomaly
37,normal
0,anomaly
0,anomaly
0,anomaly
10,normal
231,normal
0,anomaly
0,anomaly
205,normal
0,normal
0,anomaly
0,anomaly
250,normal
1032,anomaly
316,normal
46,normal
0,anomaly
147,normal
46,normal
0,anomaly
1032,anomaly
0,anomaly
14052,normal
43,normal
311,normal
0,anomaly
327,normal
0,anomaly
8,anomaly
322,normal
146,normal
1,anomaly
274,normal
250,normal
0,anomaly
315,normal
0,anomaly
147,normal
0,anomaly
105,normal
1203,normal
0,anomaly
105,normal
3235,normal
1032,anomaly
81,normal
43,normal
0,anomaly
270,normal
286,normal
763,normal
335,normal
248,normal
0,anomaly
266,normal
1032,anomaly
0,anomaly
853,normal
188,normal
195,normal
317,normal
1480,anomaly
0,anomaly
178,normal
0,anomaly
8,anomaly
261,normal
0,anomaly
0,anomaly
0,anomaly
313,normal
306,normal
0,anomaly
0,anomaly
18,anomaly
0,anomaly
0,anomaly
180,normal
212,normal
43,normal
105,normal
325,normal
146,normal
965,normal
0,anomaly
346,normal
0,anomaly
257,normal
376,normal
0,anomaly
0,anomaly
245,normal
104,normal
0,anomaly
0,anomaly
100,anomaly
8,anomaly
146,normal
207,anomaly
8,anomaly
45,normal
1107,normal
0,anomaly
0,anomaly
245,normal
0,anomaly
0,anomaly
205,normal
317,normal
0,anomaly
0,anomaly
1179,normal
45,normal
44,normal
0,anomaly
45,normal
35,normal
0,anomaly
313,normal
147,normal
219,normal
1053,normal
231,normal
0,anomaly
1,anomaly
0,anomaly
42,normal
210,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
1412,anomaly
252,normal
0,anomaly
0,anomaly
1,anomaly
216,normal
301,normal
287,normal
0,anomaly
0,anomaly
76,normal
0,anomaly
0,normal
1062,normal
317,normal
1116,normal
176,normal
2006,normal
1496,normal
0,anomaly
0,anomaly
1216,normal
0,anomaly
249,normal
297,normal
221,normal
54540,anomaly
8,anomaly
288,normal
683,normal
0,anomaly
244,normal
363,normal
0,anomaly
0,anomaly
240,normal
303,normal
309,normal
0,anomaly
299,normal
0,anomaly
0,anomaly
296,normal
251,normal
1,anomaly
2846,normal
30,normal
0,normal
0,anomaly
316,normal
214,normal
343,normal
0,anomaly
0,anomaly
203,normal
1032,anomaly
0,anomaly
237,normal
276,normal
208,normal
237,normal
105,normal
0,anomaly
298,normal
8,anomaly
325,normal
230,normal
294,normal
103,normal
218,normal
54540,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
3848,normal
0,anomaly
0,anomaly
0,anomaly
146,normal
18,anomaly
44,normal
224,normal
202,normal
1162,normal
10554,normal
91,normal
288,normal
1495,normal
0,anomaly
220,normal
0,normal
0,anomaly
222,normal
308,normal
501760,normal
0,anomaly
976,normal
59,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
200,normal
0,anomaly
0,anomaly
299,normal
381,normal
286,normal
0,anomaly
28,anomaly
331,normal
0,anomaly
0,anomaly
0,anomaly
145,normal
290,normal
0,anomaly
0,anomaly
0,anomaly
213,normal
0,anomaly
309,normal
885,normal
641,normal
207,normal
285,normal
235,normal
292,normal
0,anomaly
215,normal
146,normal
1032,anomaly
249,normal
199,normal
216,normal
0,anomaly
239,normal
219,normal
0,anomaly
317,normal
833,normal
189,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
520,anomaly
2140,normal
221,normal
1068,normal
1032,anomaly
337,normal
0,anomaly
1480,anomaly
0,anomaly
0,anomaly
215,anomaly
244,normal
491,normal
0,anomaly
109,normal
621,anomaly
312,normal
322,normal
54540,anomaly
8,anomaly
45,normal
46,normal
0,anomaly
0,anomaly
217,normal
316,normal
278,normal
224,normal
0,anomaly
44,normal
491,normal
0,anomaly
0,anomaly
28,anomaly
0,anomaly
234,normal
215,anomaly
0,anomaly
927,normal
0,anomaly
0,normal
286,normal
0,anomaly
198,normal
0,anomaly
223,normal
289,normal
307,normal
148,normal
0,anomaly
325,normal
1556,normal
0,anomaly
879,normal
344,normal
0,anomaly
0,anomaly
0,anomaly
324,normal
33,normal
1388,normal
0,anomaly
45,normal
0,anomaly
0,anomaly
332,normal
0,anomaly
0,anomaly
323,normal
216,normal
0,anomaly
2194619,normal
316,normal
1,anomaly
1032,anomaly
0,anomaly
0,anomaly
0,anomaly
1304,normal
306,normal
208,normal
219,normal
0,anomaly
0,anomaly
45,normal
0,anomaly
0,anomaly
3669,normal
296,normal
921,normal
0,anomaly
298,normal
0,anomaly
0,anomaly
331,normal
702,normal
0,anomaly
225,normal
0,anomaly
821,normal
246,normal
0,anomaly
215,normal
282,normal
370,normal
2194620,normal
54540,anomaly
105,normal
0,anomaly
0,anomaly
0,normal
334,anomaly
217,normal
0,anomaly
1424,normal
1000,normal
322,normal
299,normal
0,anomaly
0,anomaly
1412,normal
0,anomaly
1710,anomaly
107,normal
0,anomaly
43580,normal
0,anomaly
190,normal
856,normal
181,normal
0,anomaly
295,normal
0,anomaly
0,anomaly
293,normal
46,normal
147,normal
0,anomaly
280,normal
1109,normal
294,normal
0,anomaly
0,anomaly
214,normal
0,anomaly
0,anomaly
0,anomaly
245,normal
162,normal
0,anomaly
0,anomaly
54540,anomaly
44,normal
0,anomaly
0,anomaly
344,normal
147,normal
0,anomaly
238,normal
0,anomaly
191,normal
105,normal
0,anomaly
0,anomaly
43,normal
0,anomaly
287,normal
344,normal
1032,anomaly
0,anomaly
0,anomaly
211,normal
279,normal
1032,anomaly
257,normal
0,anomaly
0,anomaly
6932,normal
297,normal
2280318,normal
194,normal
293,normal
0,anomaly
491004,normal
0,anomaly
147,normal
253,normal
217,normal
0,anomaly
1,anomaly
0,anomaly
0,anomaly
1191,normal
0,anomaly
28,anomaly
229,normal
28,anomaly
216,normal
0,anomaly
0,anomaly
18,anomaly
0,anomaly
0,anomaly
45,normal
228,normal
0,normal
0,anomaly
298,normal
0,normal
0,anomaly
0,anomaly
298,normal
0,anomaly
0,anomaly
45,normal
214,normal
236,normal
1032,anomaly
299,normal
314,normal
314,normal
8,anomaly
1144,normal
0,anomaly
0,anomaly
248,normal
0,anomaly
192,normal
45,normal
0,anomaly
8,anomaly
0,anomaly
324,normal
520,anomaly
8,anomaly
31,normal
0,anomaly
0,anomaly
0,anomaly
272,normal
217,normal
0,normal
28,anomaly
0,anomaly
491,normal
0,anomaly
78,normal
0,anomaly
0,anomaly
308,normal
0,anomaly
229,normal
0,anomaly
336,normal
0,anomaly
45,normal
0,anomaly
45,normal
44,normal
285,normal
310,normal
0,anomaly
1184,normal
0,anomaly
144,normal
1480,anomaly
1227,anomaly
103,normal
0,anomaly
8,anomaly
168,normal
291,normal
42,normal
0,anomaly
255,normal
200,normal
0,anomaly
1,anomaly
0,anomaly
8,anomaly
1032,anomaly
6,normal
306,normal
0,anomaly
309,normal
145,normal
0,anomaly
220,normal
46,normal
2289,normal
315,normal
300,normal
9,normal
285,normal
0,anomaly
36,normal
193,normal
0,anomaly
340,normal
0,anomaly
29,normal
0,anomaly
1339,normal
0,anomaly
862,normal
383,normal
297,normal
0,anomaly
0,anomaly
224,normal
1201,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
221,normal
322,normal
0,anomaly
637,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
307,normal
286,normal
0,anomaly
18,anomaly
1,anomaly
1,anomaly
146,normal
0,anomaly
222,normal
0,anomaly
147,normal
0,anomaly
219,normal
0,anomaly
45,normal
229,normal
146,normal
0,normal
196,normal
45,normal
146,normal
240,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
215,normal
0,anomaly
0,anomaly
146,normal
266,normal
0,anomaly
0,anomaly
71,normal
0,anomaly
10,normal
0,anomaly
230,normal
0,anomaly
1362,normal
0,anomaly
44,normal
8,anomaly
358,normal
0,anomaly
0,anomaly
220,normal
318,normal
159,normal
8,anomaly
0,anomaly
1,anomaly
1307,normal
45,normal
222,normal
0,anomaly
0,anomaly
8,anomaly
341,normal
0,normal
44,normal
0,anomaly
327,normal
0,anomaly
367,normal
1,anomaly
217,normal
0,anomaly
0,anomaly
0,anomaly
1643,normal
225,normal
44,normal
1,anomaly
251,normal
8,anomaly
0,anomaly
251,normal
0,anomaly
0,anomaly
1,anomaly
0,anomaly
8,anomaly
0,anomaly
0,anomaly
320,normal
44,normal
227,normal
1032,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
105,normal
295,normal
5929,normal
0,anomaly
323,normal
242,normal
42,normal
210,normal
0,anomaly
0,anomaly
28,anomaly
41,normal
0,anomaly
345,normal
201,normal
0,anomaly
0,anomaly
11070,normal
20,anomaly
0,anomaly
0,anomaly
209,normal
8,normal
7422,normal
17,normal
1470,normal
43,normal
737,normal
1,anomaly
0,anomaly
2292,normal
54540,anomaly
230,normal
584,normal
0,anomaly
252,normal
306,normal
1491,normal
0,anomaly
1,anomaly
273,normal
0,normal
334,anomaly
0,anomaly
0,normal
225,normal
220,normal
200,normal
0,anomaly
2194619,normal
1129,normal
661,normal
145,normal
46,normal
0,anomaly
0,anomaly
0,normal
1323,normal
0,anomaly
0,anomaly
640,normal
0,anomaly
317,normal
28,anomaly
1109,normal
45,normal
0,anomaly
0,anomaly
221,normal
0,anomaly
1032,anomaly
3270,normal
768,normal
520,anomaly
44,normal
215,normal
1,anomaly
0,anomaly
0,anomaly
1203,normal
0,anomaly
0,anomaly
42,normal
275,normal
0,anomaly
346,normal
0,normal
0,anomaly
43,normal
12,normal
159,normal
59,normal
0,anomaly
3775,normal
243,normal
326,normal
300,normal
303,normal
0,anomaly
170,normal
0,anomaly
0,anomaly
45,normal
45,normal
301,normal
220,normal
0,anomaly
1,anomaly
0,anomaly
1436,normal
172,normal
205,normal
5133876,anomaly
230,normal
346,normal
307,normal
3468,normal
859,normal
181,normal
1006,normal
0,anomaly
0,anomaly
9198,normal
0,anomaly
235,normal
242,normal
29,normal
54540,anomaly
46,normal
231,normal
1,anomaly
8,anomaly
5891,normal
38,normal
0,anomaly
0,anomaly
293,normal
0,anomaly
1499,normal
0,anomaly
0,anomaly
127,normal
8,normal
9,normal
216,normal
370,normal
322,normal
325,normal
8,anomaly
28,anomaly
0,anomaly
0,anomaly
307,normal
0,anomaly
854,normal
314,normal
325,normal
226,normal
0,anomaly
172,normal
0,anomaly
1769,normal
3676,normal
0,anomaly
147,normal
44,normal
0,anomaly
0,normal
196,normal
214,normal
0,normal
307,normal
190,normal
14,normal
321,normal
0,anomaly
0,anomaly
833,normal
113,normal
286,normal
520,anomaly
147,normal
0,anomaly
7940,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
283,normal
0,normal
0,anomaly
0,anomaly
2143,normal
0,anomaly
0,anomaly
42,normal
220,normal
44,normal
0,anomaly
2771,normal
44,normal
223,normal
641,normal
339,normal
339,normal
182,normal
0,anomaly
28,anomaly
1,anomaly
43,normal
20,anomaly
0,anomaly
8,anomaly
0,anomaly
46,normal
0,anomaly
0,anomaly
1401,normal
294,normal
1,anomaly
215,normal
0,anomaly
0,normal
0,normal
0,anomaly
884,normal
1316,normal
0,anomaly
0,normal
230,normal
305,normal
876,normal
298,normal
0,anomaly
0,normal
305,normal
232,normal
0,anomaly
0,anomaly
0,anomaly
279,normal
0,anomaly
0,anomaly
0,anomaly
248,normal
0,anomaly
54540,anomaly
0,anomaly
208,normal
105,normal
147,normal
20,anomaly
520,anomaly
0,anomaly
0,normal
382,normal
8,anomaly
2693,normal
0,anomaly
0,anomaly
0,anomaly
314,normal
246,normal
44,normal
0,anomaly
265,normal
0,anomaly
146,normal
333,normal
0,anomaly
146,normal
0,anomaly
0,normal
280,normal
0,anomaly
29,normal
0,anomaly
240,normal
213,normal
0,anomaly
43,normal
295,normal
0,anomaly
235,normal
44,normal
211,normal
147,normal
44,normal
0,anomaly
147,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
146,normal
0,anomaly
205,normal
0,anomaly
1458,normal
0,anomaly
322,normal
0,anomaly
147,normal
218,normal
105,normal
0,anomaly
224,normal
8,anomaly
250,normal
261,normal
45,normal
0,anomaly
29,normal
1,anomaly
202,normal
0,anomaly
0,anomaly
251,normal
0,anomaly
236,normal
0,anomaly
0,anomaly
0,anomaly
1,anomaly
303,normal
237,normal
219,normal
263,normal
146,normal
158,normal
0,anomaly
0,normal
253,normal
8,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
243,normal
479,normal
0,anomaly
0,anomaly
0,anomaly
225,normal
339,normal
146,normal
2348,normal
0,anomaly
235,normal
44,normal
0,anomaly
0,anomaly
0,anomaly
88382,normal
0,anomaly
705,normal
0,anomaly
82,normal
0,anomaly
299,normal
8,anomaly
8,anomaly
8,anomaly
87,normal
223,normal
265,normal
230,normal
0,anomaly
0,anomaly
18,anomaly
0,anomaly
0,anomaly
333,normal
8,anomaly
2472,normal
147,normal
207,normal
257,normal
1032,anomaly
331,normal
0,anomaly
1359,normal
0,anomaly
0,anomaly
8,anomaly
0,normal
44,normal
8,anomaly
0,anomaly
285,normal
0,anomaly
0,anomaly
73,normal
18,anomaly
3089,normal
1,anomaly
247,normal
6,normal
0,anomaly
328,normal
1,anomaly
254,normal
0,anomaly
0,anomaly
0,anomaly
147,normal
46,normal
220,normal
0,normal
28,anomaly
1032,anomaly
299,normal
8173,normal
213,normal
0,anomaly
0,anomaly
283,normal
28,anomaly
8737,normal
105,normal
331,normal
0,anomaly
8,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
45,normal
0,anomaly
1528,normal
185,normal
234,normal
0,anomaly
338,normal
44,normal
0,anomaly
286,normal
165,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
38,normal
322,normal
0,anomaly
59,normal
8,anomaly
0,anomaly
333,normal
8,anomaly
0,anomaly
35,normal
224,normal
0,anomaly
44,normal
0,anomaly
28,anomaly
310,normal
727,normal
0,anomaly
222,normal
745,normal
304,normal
1296,normal
238,normal
0,anomaly
374,normal
0,anomaly
44,normal
8,anomaly
44,normal
239,normal
0,anomaly
0,anomaly
0,anomaly
212,normal
222,normal
8,anomaly
288,normal
0,anomaly
150,normal
0,anomaly
277,normal
304,normal
0,anomaly
127,normal
1,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
43,normal
285,normal
285,normal
0,anomaly
0,anomaly
330,normal
45,normal
40,anomaly
224,normal
323,normal
309,normal
0,anomaly
0,anomaly
0,anomaly
12,normal
44,normal
287,normal
1,anomaly
28,anomaly
92,normal
307,normal
0,anomaly
0,anomaly
0,anomaly
3145,normal
257,normal
0,normal
46,normal
0,anomaly
200,normal
44,normal
0,anomaly
312,normal
0,anomaly
0,anomaly
235,normal
233,normal
0,anomaly
210,normal
0,anomaly
15377,normal
8,anomaly
320,normal
26,normal
0,anomaly
0,anomaly
0,anomaly
230,normal
374,normal
0,anomaly
0,anomaly
205,normal
8,anomaly
246,normal
0,anomaly
247,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
224,normal
146,normal
132,normal
520,anomaly
0,anomaly
0,anomaly
45,normal
244,normal
5891,normal
285,normal
16787,normal
203,normal
235,normal
45,normal
1032,anomaly
0,anomaly
0,anomaly
0,anomaly
8,anomaly
816,normal
165,normal
46,normal
324,normal
0,anomaly
212,normal
1032,anomaly
181,normal
1032,anomaly
0,anomaly
224,normal
223,normal
11,normal
0,anomaly
0,anomaly
2194619,normal
0,anomaly
36,normal
0,anomaly
0,anomaly
0,anomaly
1484,normal
0,anomaly
0,anomaly
0,anomaly
215,normal
278,normal
0,anomaly
103,normal
59,normal
0,anomaly
0,anomaly
1,anomaly
0,anomaly
44,normal
0,anomaly
0,anomaly
0,normal
0,normal
0,anomaly
54,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
215,normal
175337,normal
0,anomaly
0,anomaly
0,anomaly
8,anomaly
0,anomaly
44,normal
233,normal
1,anomaly
262,normal
18,anomaly
0,anomaly
333,normal
0,normal
0,anomaly
0,normal
0,anomaly
316,normal
187,normal
9178,normal
147,normal
0,anomaly
316,normal
148,normal
304,normal
222,normal
0,anomaly
1,anomaly
0,anomaly
0,anomaly
0,anomaly
241,normal
0,anomaly
250,normal
0,anomaly
1,anomaly
0,anomaly
0,anomaly
8,anomaly
0,anomaly
0,anomaly
0,anomaly
1,anomaly
0,normal
0,anomaly
28,anomaly
0,anomaly
8766,normal
301,normal
206,normal
1213,anomaly
0,anomaly
347,normal
354,normal
44,normal
0,anomaly
