src_bytes,dst_bytes,class
102,1442,normal
2194619,0,normal
203,331,normal
8,0,anomaly
0,0,anomaly
2053,360,normal
2004,332,normal
0,0,normal
14189,0,normal
103,2853,normal
952,325,normal
215,0,anomaly
206,955,normal
48,486,normal
0,0,anomaly
10073,0,normal
232,5309,normal
787,388,normal
1714,376,normal
44,73,normal
297,1423,normal
1032,0,anomaly
789,327,normal
0,0,anomaly
369,7931,normal
0,0,normal
0,0,anomaly
1153,2445,anomaly
1,0,anomaly
0,0,normal
0,0,anomaly
316,3632,normal
0,0,anomaly
1392,481,normal
0,0,anomaly
115,1567,normal
0,0,anomaly
0,0,anomaly
252,1133,normal
208,1240,normal
291,375,normal
7,223,normal
44,128,normal
9178,0,normal
28,0,anomaly
10,39,normal
88,0,normal
241,1991,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
293,2400,normal
199,3413,normal
334,0,anomaly
0,0,anomaly
229,1901,normal
296,1630,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
321,1543,normal
105,146,normal
9,413,normal
645,330,normal
0,0,anomaly
7,0,normal
0,0,normal
264,295,normal
0,0,normal
9,36,normal
204,1651,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
1334,336,normal
264,1478,normal
0,0,anomaly
0,0,anomaly
246,4184,normal
28,0,anomaly
0,0,anomaly
0,0,anomaly
711,399,normal
965,0,normal
260,2198,normal
298,7299,normal
8,0,anomaly
54540,8314,anomaly
0,0,anomaly
516,4,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
309,412,normal
0,0,normal
0,0,anomaly
145,0,normal
0,0,anomaly
8,0,anomaly
0,0,anomaly
55,170,normal
182,886,normal
255,950,normal
1,0,anomaly
302,3415,normal
173,438,normal
0,0,anomaly
44,74,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
334,2840,normal
752,345,normal
225,1675,normal
1256,329,normal
147,105,normal
8,0,anomaly
105,146,normal
0,0,anomaly
316,473,normal
209,934,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
8,0,anomaly
933,332,normal
0,0,anomaly
0,0,anomaly
9311,0,normal
146,105,normal
6,136,normal
45,136,normal
0,0,anomaly
8,0,anomaly
8,0,anomaly
275,833,normal
861,326,normal
375,3119,normal
210,274,normal
0,0,normal
334,0,anomaly
0,0,anomaly
244,2211,normal
0,0,anomaly
0,0,anomaly
350,937,normal
1463,4152,normal
0,0,anomaly
245,776,normal
186,12984,normal
210,1295,normal
1032,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
1917,335,normal
280,2446,normal
0,0,anomaly
227,2047,normal
231,2239,normal
43,126,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
247,2495,normal
1493,365,normal
33,0,normal
847,334,normal
0,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,anomaly
1153,0,normal
0,0,anomaly
0,0,anomaly
146,0,normal
0,0,normal
142,27062,normal
0,0,anomaly
0,0,anomaly
227,1074,normal
297,7339,normal
0,0,anomaly
0,0,anomaly
520,0,anomaly
1030,0,normal
243,30881,normal
296,495,normal
852,0,normal
44,115,normal
0,0,normal
332,1054,normal
1032,0,anomaly
8,0,anomaly
0,0,anomaly
0,0,anomaly
1,1,anomaly
18,0,anomaly
212,0,normal
0,0,anomaly
0,0,normal
0,0,anomaly
308,1159,normal
0,0,anomaly
211,1792,normal
44,79,normal
0,0,normal
804,329,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
313,1422,normal
301,416,normal
216,3085,normal
341,4291,normal
0,0,anomaly
2140,332,normal
319,274,normal
292,2159,normal
288,2055,normal
58,189,normal
2780,339,normal
1042,2279,anomaly
222,2522,normal
302,11440,normal
0,0,anomaly
216,654,normal
516,4,normal
0,0,anomaly
333,261,normal
0,0,anomaly
245,15255,normal
0,0,normal
46,46,normal
0,0,anomaly
0,0,anomaly
1507,329,normal
18,0,anomaly
273,500,normal
520,0,anomaly
301,4724,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
225,2239,normal
44,44,normal
1032,0,anomaly
0,0,anomaly
843,9547,normal
15377,0,normal
33,0,normal
167,12937,normal
242,3322,normal
0,0,anomaly
45,106,normal
0,0,anomaly
221,2174,normal
210,2942,normal
46,143,normal
45,73,normal
520,0,anomaly
0,0,anomaly
1917,388,normal
44,130,normal
1032,0,anomaly
218,10179,normal
41,130,normal
0,0,anomaly
0,0,anomaly
1182,336,normal
0,0,normal
0,0,anomaly
223,1630,normal
71,0,normal
208,757,normal
2540,323,normal
46,86,normal
0,0,anomaly
28,0,anomaly
228,1590,normal
307,2769,normal
206,5524,normal
0,0,anomaly
296,1415,normal
0,0,anomaly
200,14210,normal
0,0,anomaly
241,2113,normal
0,0,anomaly
218,36749,normal
44,129,normal
151,0,normal
337,578,normal
516,4,normal
246,1718,normal
0,0,anomaly
0,0,anomaly
228,1728,normal
20658,0,normal
44,132,normal
1,0,anomaly
3676,0,normal
301,10063,normal
0,0,anomaly
1186,370,normal
1723,330,normal
0,0,anomaly
0,0,anomaly
6,18056,anomaly
0,0,anomaly
220,3207,normal
0,0,anomaly
207,3452,normal
0,0,anomaly
0,0,normal
146,105,normal
54540,8314,anomaly
0,0,anomaly
43,77,normal
1267,330,normal
0,0,anomaly
45,139,normal
30,0,normal
54540,8314,anomaly
7,138,normal
0,0,anomaly
54540,8314,anomaly
315,1086,normal
42,42,normal
0,0,anomaly
0,0,anomaly
44,44,normal
218,2402,normal
1,0,anomaly
374,0,normal
1048,336,normal
0,0,anomaly
0,0,anomaly
201,290,normal
322,93111,normal
274,3225,normal
1505,329,normal
218,1337,normal
0,0,anomaly
190,1227,normal
0,0,anomaly
223,5567,normal
182,0,normal
955,281,normal
0,0,anomaly
189,31876,normal
879,0,normal
328,14087,normal
147,147,normal
30,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
308,3307,normal
328,1197,normal
0,0,normal
268,279,normal
294,997,normal
240,1137,normal
306,2698,normal
0,0,anomaly
295,471,normal
0,0,anomaly
223,3521,normal
0,0,normal
0,0,anomaly
146,0,normal
78,0,normal
202,674,normal
0,0,anomaly
205,10044,normal
1766,0,normal
246,1817,normal
46,73,normal
5558,0,normal
0,0,anomaly
343,10925,normal
897,329,normal
0,0,anomaly
338,1179,normal
0,0,anomaly
0,0,anomaly
305,660,normal
1338,367,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
225,901,normal
0,0,anomaly
0,0,anomaly
749,0,normal
0,0,anomaly
217,501,normal
45,75,normal
170,37014,normal
0,0,anomaly
2600,286,normal
0,0,anomaly
43,76,normal
383,0,normal
359,1402,normal
296,9928,normal
174,3159,normal
42,42,normal
1145,332,normal
1032,0,anomaly
380,1770,normal
0,0,anomaly
45,45,normal
213,2325,normal
44,137,normal
44,89,normal
0,0,normal
1,0,anomaly
0,0,anomaly
298,2445,normal
0,0,anomaly
1,0,anomaly
198,1705,normal
235,19714,normal
191,13667,normal
0,0,anomaly
1032,0,anomaly
283,255,normal
0,0,anomaly
0,0,anomaly
293,2325,normal
45,131,normal
33,87,normal
330,538,normal
45,78,normal
290,6763,normal
219,465,normal
0,0,anomaly
1,0,anomaly
516,4,normal
358,2085,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
1170,2447,anomaly
145,0,normal
44,127,normal
30,0,normal
237,384,normal
321,1116,normal
226,11052,normal
126,45,normal
30,0,normal
46,46,normal
8,0,anomaly
46,128,normal
337,188,normal
0,0,anomaly
7162,0,normal
0,0,anomaly
1205,333,normal
2194619,0,normal
346,280,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
1693,326,normal
0,0,anomaly
0,0,anomaly
861,328,normal
1132,279,normal
1585,442,normal
0,0,anomaly
147,147,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
7,0,normal
0,0,anomaly
0,0,anomaly
282,4624,normal
0,0,anomaly
43,125,normal
191,2241,normal
227,1522,normal
0,0,anomaly
200,1308,normal
0,0,anomaly
35,95,normal
147,105,normal
1737,441,normal
0,0,anomaly
1459,325,normal
0,0,anomaly
185,5717,normal
0,0,anomaly
8,0,anomaly
0,0,anomaly
192,0,normal
8,0,anomaly
362,242,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
865,453,normal
208,15642,normal
0,0,normal
215,12984,normal
0,0,normal
54540,8314,anomaly
13,144,normal
0,0,anomaly
78,0,normal
258,7973,normal
645,331,normal
187,312,normal
1032,0,anomaly
350,143,normal
0,0,anomaly
367,2906,normal
300,2647,normal
213,2713,normal
0,0,anomaly
216,693,normal
10,36,normal
46,72,normal
339,678,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
1,0,anomaly
992,279,normal
0,0,normal
0,0,anomaly
0,0,anomaly
34,34,normal
44,133,normal
0,0,normal
102,1341,normal
211,8222,normal
0,0,anomaly
203,1762,normal
0,0,anomaly
1230,2449,anomaly
0,0,anomaly
0,0,anomaly
320,709,normal
0,0,anomaly
1561,330,normal
0,0,anomaly
30,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
1195,331,normal
1032,0,anomaly
0,0,anomaly
1032,0,anomaly
45,78,normal
28,0,anomaly
54540,8314,anomaly
1376,0,normal
1032,0,anomaly
0,0,anomaly
243,13335,normal
0,0,anomaly
201,1474,normal
172,0,normal
10,39,normal
0,0,anomaly
1,0,anomaly
1,0,anomaly
195,318,normal
0,0,anomaly
0,0,anomaly
1130,339,normal
334,281,normal
8,0,anomaly
313,313,normal
0,0,anomaly
296,1511,normal
217,15560,normal
512,307,normal
54540,8315,anomaly
54540,8314,anomaly
0,0,anomaly
199,19271,normal
221,545,normal
319,0,normal
0,0,anomaly
1032,0,anomaly
104,449,anomaly
6601,0,normal
0,0,anomaly
37,0,normal
520,0,anomaly
0,0,anomaly
37,0,normal
236,285,normal
0,0,anomaly
0,0,anomaly
341,546,normal
0,0,anomaly
147,105,normal
44,76,normal
317,398,normal
331,508,normal
339,2289,normal
383,0,normal
179,273545,normal
298,702,normal
0,0,anomaly
0,0,anomaly
218,1785,normal
0,0,anomaly
0,0,anomaly
336,1282,normal
0,0,anomaly
146,105,normal
342,269,normal
212,1448,normal
1032,0,anomaly
0,0,anomaly
0,0,anomaly
1032,0,anomaly
202,4798,normal
7196,0,normal
0,0,anomaly
28,0,anomaly
0,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
43,135,normal
230,769,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
266,5627,normal
258,1270,normal
316,9586,normal
12,226,normal
0,0,anomaly
48,497,normal
8,0,anomaly
1032,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,anomaly
1032,0,anomaly
0,0,anomaly
320,269,normal
0,0,anomaly
0,0,anomaly
206,867,normal
1039,3081,normal
0,0,anomaly
36,0,normal
0,0,anomaly
884,0,normal
312,306,normal
212,460,normal
54540,8314,anomaly
12,0,normal
0,0,anomaly
0,0,anomaly
315,663,normal
254,3938,normal
1,0,anomaly
0,0,anomaly
0,0,normal
0,0,anomaly
1032,0,anomaly
741,327,normal
1480,0,anomaly
0,0,anomaly
228,1305,normal
0,0,anomaly
259,0,normal
0,0,anomaly
267,1436,normal
48,491,normal
264,14600,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
320,911,normal
0,0,anomaly
807,339,normal
1386,328,normal
294,685,normal
192,2491,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
2432,334,normal
8,0,anomaly
0,0,anomaly
0,0,anomaly
8,0,anomaly
192,0,normal
176,13070,normal
0,0,anomaly
8,0,anomaly
45,133,normal
0,0,anomaly
360,9768,normal
0,0,anomaly
0,0,anomaly
229,2090,normal
18,0,anomaly
926,333,normal
226,650,normal
0,0,anomaly
1891,335,normal
8,0,anomaly
0,0,anomaly
162,18666,normal
297,2084,normal
151,0,normal
884,0,normal
0,0,anomaly
2194619,0,normal
321,8064,normal
0,0,anomaly
332,1505,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
8,0,anomaly
147,105,normal
309,10378,normal
229,695,normal
44,131,normal
297,1719,normal
0,0,anomaly
0,0,anomaly
8,0,anomaly
748,0,normal
0,133,anomaly
46,46,normal
0,0,anomaly
290,751,normal
0,0,normal
284,8734,normal
346,1943,normal
257,15697,normal
38,130,normal
0,0,anomaly
0,0,anomaly
220,406,normal
43,43,normal
243,261,normal
8,0,anomaly
965,0,normal
293,1651,normal
0,0,normal
208,885,normal
0,0,anomaly
0,0,anomaly
13891,328,normal
225,7464,normal
45,131,normal
0,0,anomaly
0,0,anomaly
418,537,normal
0,0,anomaly
0,0,anomaly
8,0,anomaly
375,1798,normal
8,0,anomaly
2194619,0,normal
2370,366,normal
201,3142,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
207,207,normal
8,0,anomaly
1782,493,normal
43,67,normal
0,0,anomaly
254,388,normal
0,0,anomaly
0,0,anomaly
208,767,normal
145,105,normal
151,9578,normal
1874,0,normal
0,0,anomaly
0,0,normal
1032,0,anomaly
0,0,anomaly
0,0,anomaly
1153,0,normal
304,1860,normal
44,78,normal
0,0,normal
0,0,anomaly
46,46,normal
314,1410,normal
1,0,anomaly
88382,0,normal
263,1630,normal
0,0,anomaly
1208,433,normal
323,2052,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
44,44,normal
45,139,normal
0,0,normal
299,1107,normal
8,0,anomaly
206,5739,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
308,4504,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
215,597,normal
3248,328,normal
0,0,anomaly
339,3088,normal
0,0,anomaly
0,0,anomaly
273,8193,normal
0,0,anomaly
1580,333,normal
8,0,anomaly
192,318,normal
295,332,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
1259,2453,anomaly
0,0,anomaly
302,2348,normal
0,0,anomaly
0,0,anomaly
748,0,normal
296,1509,normal
0,0,anomaly
214,1032,normal
0,0,anomaly
8,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,normal
0,0,anomaly
222,955,normal
0,0,anomaly
381,622,normal
320,289,normal
2194619,0,normal
329,282,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
147,105,normal
256,398,normal
0,0,anomaly
374,267,normal
209,955,normal
232,3270,normal
0,0,anomaly
46,80,normal
105,146,normal
54540,8314,anomaly
520,0,anomaly
374,0,normal
0,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,anomaly
30,0,normal
48,48,normal
307,27740,normal
267,3403,normal
0,0,anomaly
1199,0,normal
0,0,anomaly
218,5280,normal
222,1529,normal
249,1218,normal
0,0,anomaly
44,44,normal
0,0,anomaly
694,2077,normal
0,0,anomaly
235,460,normal
1527,522,normal
0,0,anomaly
105,147,normal
0,0,anomaly
218,3298,normal
46,46,normal
2091,326,normal
314,1451,normal
358,1640,normal
59,0,normal
198,2656,normal
216,2654,normal
303,1349,normal
0,0,anomaly
1357,406,normal
18,0,anomaly
0,0,normal
520,0,anomaly
78,0,normal
0,0,anomaly
0,0,anomaly
226,447,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
42,42,normal
207,626,normal
1,0,anomaly
2010,334,normal
0,0,anomaly
186,256,normal
1032,0,anomaly
380,1398,normal
226,9284,normal
78,0,normal
319,595,normal
0,0,anomaly
1032,0,anomaly
0,0,anomaly
0,0,anomaly
46,132,normal
314,575,normal
26,0,normal
834,278,normal
293,1924,normal
1,0,anomaly
0,0,anomaly
954,328,normal
217,1046,normal
0,0,anomaly
0,0,normal
0,0,anomaly
740,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
4539,0,normal
326,942,normal
1,0,anomaly
226,312,normal
0,0,anomaly
0,0,anomaly
207,1345,normal
0,0,anomaly
334,2783,normal
213,1713,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
207,296,normal
181,9442,normal
198,1456,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
634,451,normal
383,0,normal
234,685,normal
306,1075,normal
213,4663,normal
0,0,anomaly
54540,8314,anomaly
567,0,normal
339,2431,normal
303,1321,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
11,0,normal
28,0,anomaly
299,2324,normal
0,0,anomaly
0,0,anomaly
105,146,normal
44,118,normal
349,413,normal
78,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
8,0,anomaly
298,1241,normal
340,821,normal
567,0,normal
45,131,normal
34,0,normal
0,0,anomaly
240,372,normal
42,131,normal
2194619,0,normal
0,0,anomaly
0,0,normal
325,503,normal
107,4148,normal
1278,329,normal
1,0,anomaly
0,0,anomaly
42,78,normal
313,261,normal
232,458,normal
0,0,anomaly
1,0,anomaly
1,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
351,7886,normal
236,2911,normal
383,0,normal
145,105,normal
0,0,anomaly
105,0,normal
1032,0,anomaly
1,0,anomaly
0,0,normal
1739,402,normal
0,0,normal
211,367,normal
8,0,anomaly
147,16060,normal
2255,336,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
205,8064,normal
281,2352,normal
317,1156,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
333,185,normal
18,0,anomaly
0,0,normal
0,0,anomaly
0,0,anomaly
245,0,normal
0,0,anomaly
326,188,normal
1032,0,anomaly
45,74,normal
345,294,normal
308,769,normal
211,12566,normal
0,0,anomaly
1032,0,anomaly
43,129,normal
323,2276,normal
44,130,normal
0,0,anomaly
45,111,normal
209,8936,normal
0,0,anomaly
18,0,anomaly
0,0,anomaly
297,2914,normal
0,0,anomaly
231,265,normal
0,0,anomaly
46,143,normal
0,0,anomaly
8,0,anomaly
0,0,anomaly
0,0,anomaly
126,179,anomaly
904,330,normal
54540,8314,anomaly
44,72,normal
229,1585,normal
0,0,anomaly
282,821,normal
0,0,anomaly
181,0,normal
8,222,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
147,105,normal
0,0,anomaly
278,1141,normal
493,9142,normal
304,1930,normal
1030,331,normal
243,1721,normal
46,46,normal
8,0,anomaly
801,329,normal
320,5612,normal
314,6946,normal
312,566,normal
222,1483,normal
309,675,normal
334,0,anomaly
0,0,anomaly
258,6627,normal
250,15544,normal
0,0,anomaly
0,0,anomaly
307,673,normal
0,0,anomaly
42,73,normal
0,0,anomaly
0,0,anomaly
45,45,normal
789,326,normal
0,0,anomaly
1933,411,normal
938,332,normal
229,3467,normal
1,0,anomaly
286,381,normal
216,3550,normal
0,0,anomaly
0,0,anomaly
314,4330,normal
0,0,anomaly
195,737,normal
1032,0,anomaly
0,0,anomaly
241,620,normal
0,0,anomaly
0,0,anomaly
46,114,normal
1009,337,normal
594,325,normal
0,0,anomaly
292,341,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
146,105,normal
249,13784,normal
44,70,normal
0,0,anomaly
8812,372,normal
35,130,normal
318,3848,normal
0,0,anomaly
0,0,anomaly
37,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
10,36,normal
231,37654,normal
0,0,anomaly
0,0,anomaly
205,1400,normal
0,0,normal
0,0,anomaly
0,0,anomaly
250,3589,normal
1032,0,anomaly
316,1452,normal
46,132,normal
0,0,anomaly
147,105,normal
46,46,normal
0,0,anomaly
1032,0,anomaly
0,0,anomaly
14052,0,normal
43,72,normal
311,1375,normal
0,0,anomaly
327,638,normal
0,0,anomaly
8,0,anomaly
322,269,normal
146,105,normal
1,0,anomaly
274,5894,normal
250,1832,normal
0,0,anomaly
315,6602,normal
0,0,anomaly
147,11633,normal
0,0,anomaly
105,146,normal
1203,332,normal
0,0,anomaly
105,147,normal
3235,330,normal
1032,0,anomaly
81,0,normal
43,75,normal
0,0,anomaly
270,1074,normal
286,310,normal
763,338,normal
335,3490,normal
248,774,normal
0,0,anomaly
266,15084,normal
1032,0,anomaly
0,0,anomaly
853,282,normal
188,1291,normal
195,39751,normal
317,2491,normal
1480,0,anomaly
0,0,anomaly
178,6462,normal
0,0,anomaly
8,0,anomaly
261,6961,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
313,255,normal
306,406,normal
0,0,anomaly
0,0,anomaly
18,0,anomaly
0,0,anomaly
0,0,anomaly
180,2948,normal
212,253,normal
43,132,normal
105,147,normal
325,2006,normal
146,0,normal
965,0,normal
0,0,anomaly
346,8073,normal
0,0,anomaly
257,570,normal
376,51,normal
0,0,anomaly
0,0,anomaly
245,6312,normal
104,0,normal
0,0,anomaly
0,0,anomaly
100,0,anomaly
8,0,anomaly
146,0,normal
207,0,anomaly
8,0,anomaly
45,114,normal
1107,332,normal
0,0,anomaly
0,0,anomaly
245,0,normal
0,0,anomaly
0,0,anomaly
205,1226,normal
317,23209,normal
0,0,anomaly
0,0,anomaly
1179,328,normal
45,45,normal
44,44,normal
0,0,anomaly
45,74,normal
35,95,normal
0,0,anomaly
313,5215,normal
147,105,normal
219,2551,normal
1053,340,normal
231,5379,normal
0,0,anomaly
1,0,anomaly
0,0,anomaly
42,42,normal
210,4971,normal
0,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
1412,25260,anomaly
252,0,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
216,3270,normal
301,2698,normal
287,422,normal
0,0,anomaly
0,0,anomaly
76,45,normal
0,0,anomaly
0,0,normal
1062,331,normal
317,23436,normal
1116,333,normal
176,4165,normal
2006,372,normal
1496,4152,normal
0,0,anomaly
0,0,anomaly
1216,3380,normal
0,0,anomaly
249,3198,normal
297,1645,normal
221,398,normal
54540,8314,anomaly
8,0,anomaly
288,1647,normal
683,387,normal
0,0,anomaly
244,7207,normal
363,492,normal
0,0,anomaly
0,0,anomaly
240,756,normal
303,1337,normal
309,32099,normal
0,0,anomaly
299,12211,normal
0,0,anomaly
0,0,anomaly
296,290,normal
251,313,normal
1,0,anomaly
2846,370,normal
30,0,normal
0,0,normal
0,0,anomaly
316,7332,normal
214,3011,normal
343,751,normal
0,0,anomaly
0,0,anomaly
203,4104,normal
1032,0,anomaly
0,0,anomaly
237,607,normal
276,1725,normal
208,765,normal
237,602,normal
105,147,normal
0,0,anomaly
298,321,normal
8,0,anomaly
325,186,normal
230,12596,normal
294,714,normal
103,1026,normal
218,9284,normal
54540,8314,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,normal
3848,6335,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
146,105,normal
18,0,anomaly
44,71,normal
224,12884,normal
202,1761,normal
1162,341,normal
10554,922,normal
91,0,normal
288,300,normal
1495,521,normal
0,0,anomaly
220,3410,normal
0,0,normal
0,0,anomaly
222,539,normal
308,774,normal
501760,0,normal
0,0,anomaly
976,339,normal
59,0,normal
0,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
200,3119,normal
0,0,anomaly
0,0,anomaly
299,1046,normal
381,6418,normal
286,296,normal
0,0,anomaly
28,0,anomaly
331,1694,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
145,4788,normal
290,394,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
213,296,normal
0,0,anomaly
309,1949,normal
885,388,normal
641,0,normal
207,457,normal
285,10993,normal
235,1875,normal
292,1718,normal
0,0,anomaly
215,1425,normal
146,105,normal
1032,0,anomaly
249,484,normal
199,765,normal
216,720,normal
0,0,anomaly
239,580,normal
219,607,normal
0,0,anomaly
317,16978,normal
833,285,normal
189,5360,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
520,0,anomaly
2140,326,normal
221,1912,normal
1068,327,normal
1032,0,anomaly
337,703,normal
0,0,anomaly
1480,0,anomaly
0,0,anomaly
0,0,anomaly
215,0,anomaly
244,397,normal
491,0,normal
0,0,anomaly
109,409,normal
621,8356,anomaly
312,2507,normal
322,997,normal
54540,8314,anomaly
8,0,anomaly
45,81,normal
46,78,normal
0,0,anomaly
0,0,anomaly
217,1893,normal
316,937,normal
278,934,normal
224,42780,normal
0,0,anomaly
44,123,normal
491,0,normal
0,0,anomaly
0,0,anomaly
28,0,anomaly
0,0,anomaly
234,10184,normal
215,0,anomaly
0,0,anomaly
927,327,normal
0,0,anomaly
0,0,normal
286,4673,normal
0,0,anomaly
198,181,normal
0,0,anomaly
223,554,normal
289,12602,normal
307,1668,normal
148,2956,normal
0,0,anomaly
325,268,normal
1556,0,normal
0,0,anomaly
879,337,normal
344,1396,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
324,366,normal
33,0,normal
1388,327,normal
0,0,anomaly
45,71,normal
0,0,anomaly
0,0,anomaly
332,3473,normal
0,0,anomaly
0,0,anomaly
323,771,normal
216,2317,normal
0,0,anomaly
2194619,0,normal
316,3792,normal
1,0,anomaly
1032,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
1304,332,normal
306,2239,normal
208,471,normal
219,2747,normal
0,0,anomaly
0,0,anomaly
45,135,normal
0,0,anomaly
0,0,anomaly
3669,330,normal
296,11753,normal
921,390,normal
0,0,anomaly
298,5989,normal
0,0,anomaly
0,0,anomaly
331,1187,normal
702,305,normal
0,0,anomaly
225,3226,normal
0,0,anomaly
821,333,normal
246,1344,normal
0,0,anomaly
215,354,normal
282,8171,normal
370,2868,normal
2194620,0,normal
54540,8314,anomaly
105,147,normal
0,0,anomaly
0,0,anomaly
0,0,normal
334,0,anomaly
217,1308,normal
0,0,anomaly
1424,328,normal
1000,3074,normal
322,258,normal
299,1130,normal
0,0,anomaly
0,0,anomaly
1412,326,normal
0,0,anomaly
1710,375,anomaly
107,408,normal
