duration,protocol_type,src_bytes,dst_bytes,count,srv_count,class
0,tcp,246,0,1,1,anomaly
0,tcp,0,0,129,18,anomaly
0,tcp,0,0,244,5,anomaly
0,tcp,0,0,279,11,anomaly
0,tcp,300,13038,1,1,normal
0,tcp,254,390,13,14,normal
5753,udp,147,105,1,1,normal
0,tcp,0,0,134,16,anomaly
17399,tcp,1,0,2,2,anomaly
0,tcp,334,0,2,2,anomaly
1,tcp,0,0,65,2,anomaly
31,tcp,1221,3380,1,1,normal
0,tcp,0,0,269,18,anomaly
0,icmp,8,0,1,22,anomaly
0,tcp,299,291,2,2,normal
0,tcp,1874,0,9,9,normal
0,tcp,1301,335,1,2,normal
21263,tcp,1,0,2,2,anomaly
0,udp,43,132,216,292,normal
0,icmp,1032,0,322,322,anomaly
0,tcp,0,0,31,11,anomaly
0,tcp,330,256,4,4,normal
0,tcp,0,0,271,25,anomaly
0,tcp,302,7497,26,26,normal
0,tcp,0,0,140,12,anomaly
0,tcp,0,0,180,13,anomaly
0,tcp,0,0,278,20,anomaly
0,tcp,0,0,45,4,anomaly
0,tcp,0,0,6,3,anomaly
0,tcp,284,307,2,29,normal
0,tcp,0,0,279,10,anomaly
0,tcp,12,0,1,1,normal
0,tcp,238,276,13,13,normal
1,tcp,1194,482,1,3,normal
0,tcp,6601,0,21,1,normal
0,tcp,12,0,1,1,normal
2,tcp,1452,330,1,2,normal
2,tcp,2194619,0,2,2,normal
0,tcp,0,0,111,17,anomaly
0,tcp,0,0,366,1,anomaly
0,tcp,0,0,145,7,anomaly
0,tcp,240,748,9,10,normal
0,tcp,0,0,231,9,anomaly
0,udp,42,42,8,18,normal
0,tcp,0,0,130,4,anomaly
0,tcp,336,1294,21,21,normal
3,tcp,11436,1383,1,2,normal
0,tcp,0,0,23,3,anomaly
0,tcp,195,4768,2,2,normal
0,udp,516,4,191,191,normal
0,tcp,286,3491,10,10,normal
0,tcp,0,0,214,16,anomaly
0,tcp,215,1062,6,6,normal
0,tcp,196,1337,35,35,normal
5,tcp,722,334,1,1,normal
0,tcp,0,0,2,1,anomaly
0,tcp,0,0,244,2,anomaly
0,tcp,214,3477,2,2,normal
0,tcp,0,0,257,3,anomaly
0,tcp,232,2140,12,12,normal
0,tcp,224,1783,2,2,normal
0,icmp,8,0,1,27,anomaly
0,tcp,192,0,2,2,normal
0,tcp,294,478,23,30,normal
0,tcp,0,0,78,1,anomaly
0,tcp,213,259,7,11,normal
0,tcp,0,0,234,6,anomaly
8,udp,105,146,2,2,normal
0,tcp,0,0,116,2,anomaly
0,tcp,303,458,1,1,normal
0,tcp,0,0,106,6,anomaly
0,udp,44,126,74,152,normal
4931,udp,73,45,2,4,normal
0,tcp,197,2276,2,1,normal
0,tcp,0,0,1,1,anomaly
0,tcp,242,6725,1,1,normal
0,tcp,0,0,256,4,anomaly
0,tcp,308,607,8,8,normal
0,tcp,0,0,286,15,anomaly
0,tcp,0,0,233,7,anomaly
0,tcp,291,868,23,23,normal
0,tcp,0,0,29,15,anomaly
0,tcp,2697,331,1,1,normal
0,udp,1,0,17,17,anomaly
0,tcp,0,0,108,18,anomaly
0,tcp,0,0,102,2,anomaly
0,tcp,200,3042,10,15,normal
0,tcp,0,0,229,9,anomaly
0,tcp,0,0,239,12,anomaly
0,tcp,8,224,1,1,normal
0,icmp,1032,0,511,511,anomaly
0,udp,28,0,18,18,anomaly
0,tcp,0,0,258,6,anomaly
0,tcp,341,281,4,4,normal
0,tcp,8,493,1,1,normal
0,tcp,0,0,105,5,anomaly
0,tcp,0,0,145,21,anomaly
1,tcp,1483,363,1,4,normal
0,udp,46,128,19,79,normal
0,tcp,2426,2737,10,10,normal
0,udp,36,0,1,11,normal
0,tcp,210,1425,10,10,normal
0,tcp,0,0,123,21,anomaly
0,tcp,0,0,9,2,anomaly
0,tcp,170,13603,1,1,normal
0,tcp,0,0,45,2,anomaly
0,icmp,8,0,1,2,anomaly
0,tcp,0,0,265,9,anomaly
0,tcp,0,0,255,7,anomaly
0,tcp,0,0,104,10,anomaly
0,tcp,0,0,150,20,anomaly
0,tcp,269,8921,2,2,normal
0,tcp,315,347,31,31,normal
0,tcp,0,0,232,3,anomaly
0,tcp,0,0,217,2,anomaly
0,tcp,0,0,66,1,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,216,7384,16,16,normal
0,tcp,0,0,1,1,normal
0,tcp,0,0,1,1,anomaly
0,tcp,235,12623,4,4,normal
0,tcp,667,332,1,4,normal
2,tcp,1160,333,1,1,normal
0,icmp,8,0,1,36,anomaly
2,tcp,1299,329,1,3,normal
0,tcp,0,0,195,1,anomaly
0,tcp,0,0,232,13,anomaly
0,tcp,711,336,1,1,normal
0,icmp,1032,0,65,65,anomaly
0,icmp,8,0,1,17,anomaly
2,tcp,0,0,1,1,anomaly
0,tcp,0,0,120,2,anomaly
0,tcp,0,0,204,1,anomaly
0,udp,42,42,8,14,normal
4,tcp,0,0,63,2,anomaly
0,udp,147,0,1,1,normal
0,tcp,0,0,1,2,normal
0,tcp,0,0,262,18,anomaly
0,tcp,222,5834,3,3,normal
0,tcp,0,0,146,16,anomaly
0,tcp,198,1427,20,20,normal
0,tcp,0,0,2,1,anomaly
0,icmp,520,0,261,261,anomaly
0,tcp,0,0,242,1,anomaly
0,tcp,0,0,213,21,anomaly
0,tcp,0,0,50,11,anomaly
0,icmp,8,0,1,52,anomaly
0,tcp,0,0,170,11,anomaly
0,tcp,0,0,252,23,anomaly
0,tcp,0,0,126,15,anomaly
0,tcp,217,1035,34,34,normal
0,tcp,0,0,269,18,anomaly
0,icmp,8,0,1,26,anomaly
0,tcp,252,2795,5,5,normal
0,tcp,200,940,6,6,normal
0,tcp,0,0,61,15,anomaly
0,tcp,243,663,13,13,normal
0,tcp,0,0,281,3,anomaly
0,tcp,0,0,1,1,normal
0,tcp,0,0,240,1,anomaly
0,tcp,0,0,260,8,anomaly
0,tcp,0,0,275,3,anomaly
0,tcp,0,0,116,12,anomaly
0,tcp,0,0,164,7,anomaly
0,tcp,209,2408,3,6,normal
0,tcp,215,11680,1,14,normal
0,tcp,0,0,194,3,anomaly
0,udp,31,0,1,2,normal
0,tcp,338,275,13,13,normal
0,tcp,249,27998,1,9,normal
0,tcp,232,5745,8,8,normal
0,tcp,260,283,8,8,normal
0,tcp,0,0,121,16,anomaly
0,tcp,0,0,220,11,anomaly
0,tcp,2168,402,1,1,normal
0,tcp,373,0,8,11,normal
0,tcp,347,1417,23,23,normal
0,tcp,354,1875,3,9,normal
0,tcp,0,0,29,2,anomaly
0,tcp,0,0,229,11,anomaly
0,tcp,0,0,118,16,anomaly
0,tcp,0,0,240,9,anomaly
0,tcp,305,2698,3,4,normal
0,tcp,0,0,18,18,anomaly
0,udp,105,147,8,2,normal
0,tcp,221,602,51,57,normal
0,tcp,887,436,1,2,normal
0,tcp,695,328,1,1,normal
0,icmp,520,0,434,434,anomaly
0,tcp,495,0,1,1,normal
0,tcp,0,0,144,15,anomaly
0,tcp,0,0,258,9,anomaly
0,tcp,2760,370,1,1,normal
0,udp,45,83,154,154,normal
1,tcp,756,332,1,1,normal
0,tcp,0,0,511,1,anomaly
0,tcp,218,6776,11,12,normal
0,tcp,0,0,111,5,anomaly
0,tcp,0,0,228,22,anomaly
0,tcp,0,0,282,16,anomaly
0,tcp,7196,0,9,9,normal
0,udp,46,134,307,306,normal
0,tcp,12,0,1,1,normal
0,udp,45,130,43,121,normal
0,udp,43,71,202,202,normal
0,icmp,520,0,282,282,anomaly
0,tcp,206,12642,4,4,normal
0,icmp,1032,0,250,250,anomaly
9908,tcp,2634,8611,1,1,normal
357,tcp,334,10686,1,1,normal
0,tcp,4539,0,20,20,normal
0,tcp,320,520,23,43,normal
0,icmp,30,0,2,1,normal
0,tcp,0,0,1,1,normal
0,tcp,281,759,3,5,normal
0,tcp,345,3938,10,16,normal
0,tcp,0,0,75,6,anomaly
0,tcp,223,408,6,26,normal
0,tcp,0,0,262,7,anomaly
0,tcp,0,0,1,1,normal
0,icmp,8,0,1,34,anomaly
0,tcp,0,0,206,18,anomaly
0,tcp,204,260,17,19,normal
0,tcp,0,0,270,7,anomaly
1051,tcp,1,0,2,2,anomaly
0,tcp,0,0,239,6,anomaly
0,tcp,0,0,229,7,anomaly
799,tcp,676,23920,3,2,normal
0,tcp,209,3556,2,2,normal
0,tcp,0,0,113,7,anomaly
0,tcp,0,0,279,16,anomaly
0,tcp,229,934,3,3,normal
0,tcp,0,0,233,13,anomaly
0,udp,516,4,148,148,normal
0,tcp,344,1247,9,9,normal
0,tcp,0,0,207,7,anomaly
0,tcp,0,0,112,5,anomaly
0,tcp,277,1224,1,1,normal
0,tcp,325,3941,4,4,normal
0,tcp,0,0,210,12,anomaly
1,tcp,1277,328,1,2,normal
0,tcp,0,0,255,16,anomaly
0,tcp,0,0,102,2,anomaly
0,tcp,219,183,8,8,normal
0,tcp,0,0,4,1,anomaly
0,tcp,0,0,175,3,anomaly
0,udp,41,71,121,121,normal
0,tcp,0,0,118,13,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,326,420,3,10,normal
0,tcp,0,0,206,4,anomaly
0,icmp,1032,0,134,134,anomaly
0,tcp,0,0,432,1,anomaly
0,tcp,334,0,1,1,anomaly
0,icmp,8,0,1,36,anomaly
1,tcp,0,0,72,3,anomaly
0,tcp,0,0,144,9,anomaly
0,tcp,229,301,4,4,normal
0,tcp,205,6622,9,10,normal
0,tcp,0,0,253,18,anomaly
0,tcp,319,583,9,23,normal
0,tcp,0,0,247,16,anomaly
0,tcp,304,1380,1,18,normal
0,tcp,9,317,1,1,normal
0,tcp,0,0,282,17,anomaly
0,tcp,356,1137,6,7,normal
0,tcp,0,0,89,17,anomaly
0,udp,44,73,212,212,normal
0,tcp,0,0,144,14,anomaly
0,tcp,299,12471,15,15,normal
35682,tcp,381709090,0,1,1,anomaly
0,tcp,6,123,8,1,anomaly
4,tcp,0,15,1,1,normal
0,tcp,0,0,258,3,anomaly
0,tcp,0,0,101,18,anomaly
0,tcp,366,4084,7,7,normal
0,tcp,0,0,1,1,normal
0,tcp,0,0,284,19,anomaly
3,tcp,2194619,0,2,2,normal
15435,udp,145,105,4,2,normal
2414,udp,146,105,3,1,normal
0,tcp,0,0,104,18,anomaly
0,udp,45,45,80,160,normal
0,tcp,0,0,67,17,anomaly
0,tcp,0,0,291,16,anomaly
0,tcp,236,357,18,18,normal
0,tcp,0,0,114,15,anomaly
0,tcp,0,0,116,2,anomaly
0,tcp,258,11380,6,6,normal
10,tcp,0,0,1,1,anomaly
0,tcp,188,13450,1,1,normal
0,tcp,0,0,9,5,anomaly
0,tcp,1195,2449,1,1,anomaly
0,tcp,992,329,1,1,normal
0,tcp,0,0,235,15,anomaly
0,tcp,310,255,9,9,normal
6,tcp,2597,331,1,4,normal
0,tcp,0,0,179,25,anomaly
0,tcp,251,1981,2,2,normal
0,tcp,0,0,272,6,anomaly
0,tcp,748,0,1,1,normal
0,tcp,158,38643,1,13,normal
0,tcp,0,0,248,11,anomaly
0,tcp,0,0,9,9,anomaly
0,icmp,8,0,1,9,anomaly
0,tcp,0,0,126,16,anomaly
0,tcp,229,682,7,12,normal
0,icmp,8,0,1,36,anomaly
0,tcp,10044,0,12,13,normal
0,tcp,123,234,1,1,normal
0,tcp,0,0,150,20,anomaly
0,tcp,276,108545,3,3,normal
0,tcp,0,0,1,1,anomaly
0,tcp,319,4143,15,15,normal
0,tcp,280,16574,9,9,normal
0,tcp,0,0,114,6,anomaly
0,udp,42,42,7,13,normal
0,icmp,8,0,1,41,anomaly
0,tcp,2838,325,1,1,normal
0,tcp,463,12604,19,45,normal
0,tcp,0,0,279,23,anomaly
0,tcp,0,0,239,4,anomaly
0,udp,45,134,77,156,normal
0,icmp,8,0,1,20,anomaly
1,tcp,0,4,1,1,normal
0,tcp,0,0,277,20,anomaly
0,udp,28,0,92,92,anomaly
0,tcp,0,0,511,1,anomaly
0,tcp,294,3808,2,2,normal
8486,udp,146,105,1,1,normal
0,udp,31,91,3,3,normal
0,udp,29,29,2,5,normal
0,tcp,0,0,123,18,anomaly
0,tcp,1131,326,1,1,normal
0,tcp,217,2887,10,10,normal
0,tcp,1329,330,1,1,normal
0,udp,44,145,213,215,normal
0,tcp,0,0,273,6,anomaly
0,icmp,8,0,1,12,anomaly
0,tcp,224,6874,3,3,normal
0,tcp,290,1704,9,10,normal
0,tcp,242,16819,7,7,normal
0,tcp,197,7204,2,2,normal
0,icmp,1032,0,511,511,anomaly
0,tcp,318,9696,40,40,normal
0,tcp,0,0,171,8,anomaly
0,tcp,234,2659,12,13,normal
0,icmp,1032,0,511,511,anomaly
1,tcp,1492,336,1,6,normal
0,tcp,0,0,26,4,anomaly
0,tcp,0,0,36,12,anomaly
0,tcp,0,0,2,2,normal
0,tcp,303,6833,9,9,normal
0,tcp,262,3819,10,10,normal
0,tcp,0,0,149,20,anomaly
0,tcp,334,0,2,2,anomaly
0,tcp,258,12037,10,10,normal
0,udp,215,0,1,1,anomaly
0,tcp,246,1600,6,36,normal
0,tcp,312,3222,3,3,normal
0,tcp,201,0,5,5,normal
0,tcp,222,2446,19,37,normal
0,tcp,290,2107,9,10,normal
0,tcp,11376,0,9,9,normal
0,tcp,0,0,167,20,anomaly
0,tcp,306,3222,2,2,normal
0,tcp,308,608,16,41,normal
0,tcp,0,0,260,7,anomaly
0,tcp,0,0,237,18,anomaly
0,tcp,0,0,269,1,anomaly
0,tcp,199,749,8,9,normal
0,tcp,0,0,115,2,anomaly
0,icmp,8,0,1,24,anomaly
37815,tcp,1,0,2,2,anomaly
0,tcp,0,0,288,11,anomaly
0,icmp,564,0,1,1,anomaly
0,tcp,0,0,55,1,anomaly
0,tcp,280,9544,1,4,normal
0,tcp,0,0,275,18,anomaly
0,tcp,186,15495,1,1,normal
0,tcp,0,0,239,5,anomaly
0,tcp,0,0,285,13,anomaly
0,tcp,0,0,111,10,anomaly
0,tcp,0,0,239,19,anomaly
0,udp,44,73,267,267,normal
0,tcp,197,380,21,24,normal
0,tcp,0,0,288,8,anomaly
0,tcp,0,0,150,20,anomaly
0,tcp,0,0,1,1,anomaly
0,icmp,8,0,1,52,anomaly
0,tcp,0,0,150,20,anomaly
0,udp,28,0,43,43,anomaly
0,tcp,0,0,272,15,anomaly
0,tcp,0,0,1,1,normal
0,tcp,0,0,269,22,anomaly
0,tcp,0,0,86,5,anomaly
0,tcp,0,0,189,16,anomaly
0,icmp,8,0,1,9,anomaly
0,tcp,0,0,29,7,anomaly
0,tcp,14,41,2,2,normal
0,tcp,0,0,253,1,anomaly
0,icmp,8,0,1,40,anomaly
0,tcp,0,0,147,18,anomaly
0,icmp,1032,0,511,511,anomaly
0,icmp,181,0,2,1,normal
1,udp,105,147,2,2,normal
0,udp,1,0,26,2,anomaly
0,tcp,289,2488,4,4,normal
0,udp,45,45,48,129,normal
0,icmp,1032,0,435,435,anomaly
9114,tcp,1121,7999,1,1,normal
0,tcp,235,512,59,60,normal
0,tcp,0,0,115,2,anomaly
0,tcp,299,1129,6,6,normal
0,tcp,0,0,226,14,anomaly
0,tcp,0,0,107,25,anomaly
0,tcp,0,0,276,16,anomaly
0,icmp,520,0,441,441,anomaly
10,tcp,664,333,1,1,normal
3,tcp,1770,328,1,2,normal
0,udp,42,42,210,210,normal
0,tcp,276,2924,4,4,normal
0,tcp,0,0,281,11,anomaly
0,tcp,0,0,242,19,anomaly
0,tcp,299,1380,4,4,normal
0,tcp,0,0,1,2,normal
0,tcp,296,943,16,16,normal
0,tcp,0,0,257,5,anomaly
0,tcp,224,8621,14,18,normal
10,tcp,2376,329,1,1,normal
0,icmp,18,0,1,1,anomaly
0,tcp,210,566,7,7,normal
0,tcp,327,1695,9,11,normal
0,tcp,0,0,230,11,anomaly
0,tcp,0,0,281,16,anomaly
0,tcp,0,0,120,1,anomaly
0,tcp,306,1319,8,13,normal
1,tcp,1211,282,1,1,normal
0,udp,44,44,189,188,normal
0,tcp,0,0,2,1,anomaly
0,udp,43,128,151,231,normal
0,tcp,0,0,289,17,anomaly
0,tcp,229,8015,1,7,normal
0,tcp,0,0,196,17,anomaly
0,tcp,307,321,8,8,normal
0,tcp,0,0,247,10,anomaly
0,tcp,228,24786,14,14,normal
0,tcp,0,0,170,2,anomaly
0,tcp,0,0,141,16,anomaly
0,tcp,211,321,17,20,normal
59,tcp,259,275,23,23,normal
0,udp,31,47,3,6,normal
0,tcp,0,0,71,17,anomaly
0,udp,1,0,15,9,anomaly
0,tcp,538,6471,3,8,normal
0,tcp,0,0,266,10,anomaly
0,icmp,520,0,446,446,anomaly
0,tcp,0,0,271,20,anomaly
0,tcp,748,0,1,1,normal
0,tcp,0,0,19,8,anomaly
0,tcp,0,0,1,1,anomaly
0,udp,43,136,68,148,normal
0,tcp,283,337,2,4,normal
0,tcp,341,786,13,13,normal
0,icmp,8,0,1,30,anomaly
0,udp,42,42,17,27,normal
0,tcp,0,0,28,22,anomaly
41802,tcp,1,0,2,2,anomaly
0,tcp,0,0,133,3,anomaly
0,tcp,10389,0,6,6,normal
0,tcp,0,0,217,5,anomaly
0,udp,45,45,107,112,normal
0,tcp,74,0,2,4,normal
0,udp,43,68,261,261,normal
2,tcp,1243,366,1,1,normal
0,tcp,318,495,4,4,normal
2,tcp,2194619,0,2,2,normal
0,tcp,0,0,197,14,anomaly
0,udp,78,44,106,106,normal
0,udp,43,116,24,23,normal
0,tcp,1637,338,1,2,normal
0,tcp,213,900,8,10,normal
0,tcp,0,0,110,18,anomaly
1,tcp,1232,333,1,1,normal
0,tcp,266,499,1,3,normal
0,tcp,285,2531,1,1,normal
0,tcp,0,0,123,13,anomaly
0,tcp,286,1425,2,2,normal
0,udp,30,0,1,2,normal
0,tcp,0,0,112,15,anomaly
0,tcp,0,0,144,15,anomaly
0,tcp,0,0,209,3,anomaly
0,tcp,223,3327,2,14,normal
0,tcp,200,1061,18,18,normal
0,tcp,0,0,19,6,anomaly
0,tcp,0,0,37,6,anomaly
0,icmp,1480,0,11,11,anomaly
0,udp,45,140,69,219,normal
0,tcp,0,0,181,11,anomaly
0,udp,28,0,99,98,anomaly
0,tcp,204,313,38,38,normal
0,tcp,0,0,23,9,anomaly
0,tcp,297,753,24,25,normal
0,tcp,0,0,230,2,anomaly
0,tcp,0,0,114,9,anomaly
0,tcp,0,0,254,1,anomaly
0,tcp,300,311,4,4,normal
0,icmp,8,0,1,47,anomaly
0,tcp,0,0,1,1,normal
0,tcp,30,0,1,1,anomaly
0,tcp,0,0,135,19,anomaly
0,tcp,0,0,280,12,anomaly
0,icmp,8,0,1,14,anomaly
2,tcp,0,0,1,1,anomaly
0,udp,105,146,2,2,normal
0,udp,1,0,2,2,anomaly
0,tcp,244,263,10,10,normal
0,icmp,8,0,1,21,anomaly
0,tcp,0,0,123,10,anomaly
0,tcp,771,374,1,2,normal
0,udp,105,147,8,2,normal
0,tcp,0,0,199,7,anomaly
0,tcp,254,5918,6,6,normal
0,tcp,0,0,151,6,anomaly
0,tcp,330,13508,7,7,normal
0,tcp,0,0,144,14,anomaly
0,tcp,0,0,1,1,normal
0,tcp,0,0,117,9,anomaly
4468,tcp,166,23376,1,1,normal
0,tcp,322,1408,6,6,normal
0,udp,28,0,34,34,anomaly
0,icmp,30,0,2,2,normal
0,udp,45,130,169,169,normal
0,tcp,0,0,256,14,anomaly
0,icmp,8,0,1,51,anomaly
0,tcp,0,0,257,4,anomaly
0,udp,215,0,1,1,anomaly
0,tcp,298,3571,8,8,normal
0,tcp,0,0,232,5,anomaly
0,tcp,252,273544,1,1,normal
0,tcp,0,0,112,2,anomaly
0,tcp,0,0,181,4,anomaly
0,tcp,4539,0,15,15,normal
0,tcp,197,18881,3,7,normal
0,tcp,0,0,280,18,anomaly
0,tcp,0,0,133,14,anomaly
0,tcp,259,1541,1,2,normal
0,tcp,1193,333,1,1,normal
0,udp,46,117,1,2,normal
1,tcp,1016,332,1,1,normal
0,tcp,0,0,347,1,anomaly
0,tcp,237,5250,1,3,normal
0,tcp,0,0,276,5,anomaly
0,tcp,0,0,204,1,anomaly
0,tcp,0,0,46,15,anomaly
0,tcp,219,6721,4,4,normal
0,tcp,0,0,260,12,anomaly
0,tcp,0,0,213,4,anomaly
0,icmp,8,0,1,4,anomaly
0,tcp,0,0,114,8,anomaly
0,udp,45,72,160,160,normal
0,tcp,0,0,111,19,anomaly
0,tcp,0,0,98,5,anomaly
0,udp,43,107,2,5,normal
0,tcp,0,0,89,1,anomaly
0,tcp,276,71903,1,1,normal
0,udp,147,0,1,1,normal
0,tcp,172,15119,1,1,normal
0,udp,42,42,204,206,normal
0,tcp,237,3891,4,4,normal
0,tcp,200,267,6,6,normal
0,tcp,360,1738,23,23,normal
0,tcp,347,807,13,13,normal
0,tcp,231,1225,1,1,normal
0,tcp,224,4114,4,4,normal
0,tcp,0,0,103,13,anomaly
0,tcp,0,0,104,7,anomaly
0,tcp,201,2435,14,14,normal
0,udp,43,71,266,265,normal
0,icmp,8,0,1,23,anomaly
0,tcp,0,0,236,3,anomaly
0,tcp,226,3709,24,25,normal
27,tcp,704,2070,1,1,normal
0,tcp,186,14609,1,30,normal
0,tcp,44,672,5,1,anomaly
0,icmp,8,0,1,16,anomaly
0,tcp,0,0,247,8,anomaly
0,tcp,0,0,234,16,anomaly
0,icmp,30,0,1,1,normal
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,81,13,anomaly
2,tcp,1231,2451,1,1,anomaly
0,tcp,285,263,21,27,normal
0,tcp,0,0,140,19,anomaly
0,icmp,520,0,52,52,anomaly
0,tcp,0,0,102,13,anomaly
0,tcp,272,4841,1,5,normal
0,tcp,201,1148,15,15,normal
0,tcp,286,1476,12,14,normal
0,tcp,0,0,128,10,anomaly
0,tcp,0,0,215,7,anomaly
0,tcp,370,274,14,14,normal
0,icmp,8,0,1,42,anomaly
0,tcp,8,0,1,1,normal
0,udp,43,73,40,40,normal
0,udp,1,0,2,2,anomaly
0,tcp,888,328,1,2,normal
0,tcp,268,656,1,26,normal
0,tcp,0,0,75,11,anomaly
0,udp,46,77,254,254,normal
0,tcp,383,0,2,2,normal
0,icmp,520,0,391,391,anomaly
0,tcp,0,0,278,1,anomaly
1,tcp,0,0,222,2,anomaly
0,icmp,1032,0,84,84,anomaly
0,tcp,257,1650,7,7,normal
0,tcp,160,584,1,21,normal
0,tcp,0,0,181,14,anomaly
0,tcp,0,0,149,19,anomaly
0,tcp,0,0,105,15,anomaly
40703,tcp,1,0,2,2,anomaly
0,tcp,210,10561,8,15,normal
0,tcp,0,0,71,5,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,292,263,12,13,normal
0,tcp,300,1444,7,7,normal
0,tcp,0,0,138,10,anomaly
0,tcp,0,0,365,1,anomaly
0,tcp,0,0,108,11,anomaly
0,tcp,186,14515,7,15,normal
0,tcp,0,0,85,1,anomaly
0,tcp,334,479,6,12,normal
0,tcp,318,760,2,2,normal
0,tcp,305,928,1,20,normal
0,tcp,740,0,1,1,normal
0,tcp,204,269,2,4,normal
0,tcp,0,0,104,1,anomaly
0,icmp,8,0,1,6,anomaly
0,tcp,0,0,14,7,anomaly
0,tcp,0,0,1,2,normal
2,tcp,1218,2449,1,1,anomaly
0,tcp,286,7833,2,2,normal
0,udp,1,0,8,7,anomaly
0,tcp,0,0,123,14,anomaly
0,tcp,0,0,226,17,anomaly
0,tcp,258,11758,14,16,normal
0,tcp,355,8377,6,7,normal
0,tcp,0,0,173,5,anomaly
0,tcp,0,0,15,4,anomaly
0,tcp,276,365,30,30,normal
0,tcp,0,0,246,7,anomaly
0,icmp,8,0,1,42,anomaly
0,tcp,54540,8314,5,5,anomaly
0,tcp,149,13592,1,2,normal
0,tcp,328,1831,4,4,normal
0,udp,46,128,71,151,normal
0,udp,28,0,17,17,anomaly
0,udp,28,0,142,42,anomaly
0,tcp,0,0,112,10,anomaly
0,tcp,0,0,103,3,anomaly
0,udp,42,132,78,158,normal
1,tcp,1230,328,1,2,normal
0,tcp,0,0,249,17,anomaly
0,tcp,0,0,140,3,anomaly
0,tcp,0,0,163,20,anomaly
0,icmp,1032,0,510,510,anomaly
0,tcp,0,0,296,20,anomaly
0,tcp,0,0,87,3,anomaly
0,tcp,0,0,234,10,anomaly
0,tcp,0,0,142,7,anomaly
29,udp,42,42,2,4,normal
0,tcp,0,0,125,6,anomaly
0,tcp,330,772,16,16,normal
0,tcp,0,0,204,2,anomaly
0,tcp,0,0,140,11,anomaly
0,tcp,0,0,264,18,anomaly
0,icmp,520,0,358,358,anomaly
0,tcp,0,0,247,8,anomaly
0,tcp,0,0,398,1,anomaly
0,udp,44,127,69,149,normal
0,tcp,0,0,274,9,anomaly
0,tcp,319,731,7,7,normal
0,tcp,0,0,217,14,anomaly
0,tcp,8325,0,19,1,normal
0,tcp,275,337,1,4,normal
0,icmp,1032,0,510,510,anomaly
0,tcp,223,923,4,5,normal
0,udp,33,93,1,1,normal
0,tcp,323,2996,4,9,normal
0,tcp,0,0,511,1,anomaly
0,tcp,0,0,142,12,anomaly
0,tcp,2278,0,1,1,normal
8625,tcp,1788,9968,1,1,normal
0,tcp,0,0,277,14,anomaly
0,tcp,317,789,1,1,normal
0,tcp,332,1394,23,23,normal
0,tcp,0,0,248,9,anomaly
0,tcp,0,0,145,20,anomaly
0,icmp,30,0,2,1,normal
0,tcp,201,7980,3,7,normal
0,udp,28,0,81,81,anomaly
0,tcp,303,1380,3,3,normal
0,tcp,0,0,140,7,anomaly
0,tcp,0,0,168,2,anomaly
0,tcp,0,0,206,13,anomaly
0,tcp,366,2862,16,16,normal
0,tcp,0,0,110,6,anomaly
0,tcp,0,0,253,18,anomaly
0,icmp,520,0,239,239,anomaly
0,tcp,206,5015,7,9,normal
0,tcp,327,660,8,8,normal
0,udp,105,0,2,2,normal
0,tcp,192,0,2,2,normal
0,tcp,0,0,133,7,anomaly
0,tcp,54540,8314,4,4,anomaly
0,tcp,218,2839,8,8,normal
0,tcp,0,0,125,5,anomaly
0,tcp,0,0,1,1,normal
0,tcp,0,0,78,20,anomaly
0,tcp,0,0,236,18,anomaly
0,tcp,205,4858,32,32,normal
0,tcp,0,0,113,5,anomaly
8556,udp,146,105,1,1,normal
0,tcp,215,4408,2,2,normal
0,tcp,314,2055,1,1,normal
0,udp,45,131,300,300,normal
37874,tcp,1,0,2,2,anomaly
0,tcp,0,0,285,5,anomaly
0,tcp,303,29228,25,25,normal
0,icmp,520,0,127,127,anomaly
0,tcp,0,0,117,5,anomaly
0,tcp,0,0,275,9,anomaly
0,tcp,1684,330,1,1,normal
0,tcp,245,0,2,2,normal
0,icmp,30,0,1,1,normal
0,tcp,8325,0,17,17,normal
0,tcp,222,6662,15,15,normal
0,tcp,224,347,7,7,normal
1,tcp,850,325,1,4,normal
0,tcp,210,1863,7,7,normal
0,tcp,293,732,20,32,normal
0,tcp,0,0,104,14,anomaly
2,tcp,2194619,0,2,2,normal
0,tcp,214,266,10,12,normal
0,tcp,0,0,281,14,anomaly
0,tcp,227,1317,18,24,normal
0,tcp,0,0,254,2,anomaly
0,tcp,223,2358,5,11,normal
0,tcp,219,841,6,6,normal
0,icmp,8,0,1,23,anomaly
0,tcp,184,783,17,34,normal
0,tcp,0,0,1,2,normal
0,tcp,1214,0,12,12,normal
0,tcp,0,0,115,5,anomaly
0,icmp,64,0,1,1,normal
0,tcp,0,0,260,8,anomaly
0,tcp,0,0,181,7,anomaly
0,tcp,0,0,147,15,anomaly
0,tcp,210,1801,10,10,normal
0,tcp,221,7473,8,9,normal
0,tcp,301,1380,5,5,normal
0,tcp,0,0,1,1,normal
0,tcp,0,0,260,12,anomaly
0,udp,43,81,142,142,normal
0,tcp,842,334,1,3,normal
0,tcp,0,0,298,5,anomaly
