protocol_type,src_bytes,dst_bytes,count,class
tcp,0,0,1,normal
icmp,8,0,1,anomaly
tcp,0,0,206,anomaly
tcp,204,260,17,normal
tcp,0,0,270,anomaly
tcp,1,0,2,anomaly
tcp,0,0,239,anomaly
tcp,0,0,229,anomaly
tcp,676,23920,3,normal
tcp,209,3556,2,normal
tcp,0,0,113,anomaly
tcp,0,0,279,anomaly
tcp,229,934,3,normal
tcp,0,0,233,anomaly
udp,516,4,148,normal
tcp,344,1247,9,normal
tcp,0,0,207,anomaly
tcp,0,0,112,anomaly
tcp,277,1224,1,normal
tcp,325,3941,4,normal
tcp,0,0,210,anomaly
tcp,1277,328,1,normal
tcp,0,0,255,anomaly
tcp,0,0,102,anomaly
tcp,219,183,8,normal
tcp,0,0,4,anomaly
tcp,0,0,175,anomaly
udp,41,71,121,normal
tcp,0,0,118,anomaly
tcp,0,0,1,anomaly
tcp,326,420,3,normal
tcp,0,0,206,anomaly
icmp,1032,0,134,anomaly
tcp,0,0,432,anomaly
tcp,334,0,1,anomaly
icmp,8,0,1,anomaly
tcp,0,0,72,anomaly
tcp,0,0,144,anomaly
tcp,229,301,4,normal
tcp,205,6622,9,normal
tcp,0,0,253,anomaly
tcp,319,583,9,normal
tcp,0,0,247,anomaly
tcp,304,1380,1,normal
tcp,9,317,1,normal
tcp,0,0,282,anomaly
tcp,356,1137,6,normal
tcp,0,0,89,anomaly
udp,44,73,212,normal
tcp,0,0,144,anomaly
tcp,299,12471,15,normal
tcp,381709090,0,1,anomaly
tcp,6,123,8,anomaly
tcp,0,15,1,normal
tcp,0,0,258,anomaly
tcp,0,0,101,anomaly
tcp,366,4084,7,normal
tcp,0,0,1,normal
tcp,0,0,284,anomaly
tcp,2194619,0,2,normal
udp,145,105,4,normal
udp,146,105,3,normal
tcp,0,0,104,anomaly
udp,45,45,80,normal
tcp,0,0,67,anomaly
tcp,0,0,291,anomaly
tcp,236,357,18,normal
tcp,0,0,114,anomaly
tcp,0,0,116,anomaly
tcp,258,11380,6,normal
tcp,0,0,1,anomaly
tcp,188,13450,1,normal
tcp,0,0,9,anomaly
tcp,1195,2449,1,anomaly
tcp,992,329,1,normal
tcp,0,0,235,anomaly
tcp,310,255,9,normal
tcp,2597,331,1,normal
tcp,0,0,179,anomaly
tcp,251,1981,2,normal
tcp,0,0,272,anomaly
tcp,748,0,1,normal
tcp,158,38643,1,normal
tcp,0,0,248,anomaly
tcp,0,0,9,anomaly
icmp,8,0,1,anomaly
tcp,0,0,126,anomaly
tcp,229,682,7,normal
icmp,8,0,1,anomaly
tcp,10044,0,12,normal
tcp,123,234,1,normal
tcp,0,0,150,anomaly
tcp,276,108545,3,normal
tcp,0,0,1,anomaly
tcp,319,4143,15,normal
tcp,280,16574,9,normal
tcp,0,0,114,anomaly
udp,42,42,7,normal
icmp,8,0,1,anomaly
tcp,2838,325,1,normal
tcp,463,12604,19,normal
tcp,0,0,279,anomaly
tcp,0,0,239,anomaly
udp,45,134,77,normal
icmp,8,0,1,anomaly
tcp,0,4,1,normal
tcp,0,0,277,anomaly
udp,28,0,92,anomaly
tcp,0,0,511,anomaly
tcp,294,3808,2,normal
udp,146,105,1,normal
udp,31,91,3,normal
udp,29,29,2,normal
tcp,0,0,123,anomaly
tcp,1131,326,1,normal
tcp,217,2887,10,normal
tcp,1329,330,1,normal
udp,44,145,213,normal
tcp,0,0,273,anomaly
icmp,8,0,1,anomaly
tcp,224,6874,3,normal
tcp,290,1704,9,normal
tcp,242,16819,7,normal
tcp,197,7204,2,normal
icmp,1032,0,511,anomaly
tcp,318,9696,40,normal
tcp,0,0,171,anomaly
tcp,234,2659,12,normal
icmp,1032,0,511,anomaly
tcp,1492,336,1,normal
tcp,0,0,26,anomaly
tcp,0,0,36,anomaly
tcp,0,0,2,normal
tcp,303,6833,9,normal
tcp,262,3819,10,normal
tcp,0,0,149,anomaly
tcp,334,0,2,anomaly
tcp,258,12037,10,normal
udp,215,0,1,anomaly
tcp,246,1600,6,normal
tcp,312,3222,3,normal
tcp,201,0,5,normal
tcp,222,2446,19,normal
tcp,290,2107,9,normal
tcp,11376,0,9,normal
tcp,0,0,167,anomaly
tcp,306,3222,2,normal
tcp,308,608,16,normal
tcp,0,0,260,anomaly
tcp,0,0,237,anomaly
tcp,0,0,269,anomaly
tcp,199,749,8,normal
tcp,0,0,115,anomaly
icmp,8,0,1,anomaly
tcp,1,0,2,anomaly
tcp,0,0,288,anomaly
icmp,564,0,1,anomaly
tcp,0,0,55,anomaly
tcp,280,9544,1,normal
tcp,0,0,275,anomaly
tcp,186,15495,1,normal
tcp,0,0,239,anomaly
tcp,0,0,285,anomaly
tcp,0,0,111,anomaly
tcp,0,0,239,anomaly
udp,44,73,267,normal
tcp,197,380,21,normal
tcp,0,0,288,anomaly
tcp,0,0,150,anomaly
tcp,0,0,1,anomaly
icmp,8,0,1,anomaly
tcp,0,0,150,anomaly
udp,28,0,43,anomaly
tcp,0,0,272,anomaly
tcp,0,0,1,normal
tcp,0,0,269,anomaly
tcp,0,0,86,anomaly
tcp,0,0,189,anomaly
icmp,8,0,1,anomaly
tcp,0,0,29,anomaly
tcp,14,41,2,normal
tcp,0,0,253,anomaly
icmp,8,0,1,anomaly
tcp,0,0,147,anomaly
icmp,1032,0,511,anomaly
icmp,181,0,2,normal
udp,105,147,2,normal
udp,1,0,26,anomaly
tcp,289,2488,4,normal
udp,45,45,48,normal
icmp,1032,0,435,anomaly
tcp,1121,7999,1,normal
tcp,235,512,59,normal
tcp,0,0,115,anomaly
tcp,299,1129,6,normal
tcp,0,0,226,anomaly
tcp,0,0,107,anomaly
tcp,0,0,276,anomaly
icmp,520,0,441,anomaly
tcp,664,333,1,normal
tcp,1770,328,1,normal
udp,42,42,210,normal
tcp,276,2924,4,normal
tcp,0,0,281,anomaly
tcp,0,0,242,anomaly
tcp,299,1380,4,normal
tcp,0,0,1,normal
tcp,296,943,16,normal
tcp,0,0,257,anomaly
tcp,224,8621,14,normal
tcp,2376,329,1,normal
icmp,18,0,1,anomaly
tcp,210,566,7,normal
tcp,327,1695,9,normal
tcp,0,0,230,anomaly
tcp,0,0,281,anomaly
tcp,0,0,120,anomaly
tcp,306,1319,8,normal
tcp,1211,282,1,normal
udp,44,44,189,normal
tcp,0,0,2,anomaly
udp,43,128,151,normal
tcp,0,0,289,anomaly
tcp,229,8015,1,normal
tcp,0,0,196,anomaly
tcp,307,321,8,normal
tcp,0,0,247,anomaly
tcp,228,24786,14,normal
tcp,0,0,170,anomaly
tcp,0,0,141,anomaly
tcp,211,321,17,normal
tcp,259,275,23,normal
udp,31,47,3,normal
tcp,0,0,71,anomaly
udp,1,0,15,anomaly
tcp,538,6471,3,normal
tcp,0,0,266,anomaly
icmp,520,0,446,anomaly
tcp,0,0,271,anomaly
tcp,748,0,1,normal
tcp,0,0,19,anomaly
tcp,0,0,1,anomaly
udp,43,136,68,normal
tcp,283,337,2,normal
tcp,341,786,13,normal
icmp,8,0,1,anomaly
udp,42,42,17,normal
tcp,0,0,28,anomaly
tcp,1,0,2,anomaly
tcp,0,0,133,anomaly
tcp,10389,0,6,normal
tcp,0,0,217,anomaly
udp,45,45,107,normal
tcp,74,0,2,normal
udp,43,68,261,normal
tcp,1243,366,1,normal
tcp,318,495,4,normal
tcp,2194619,0,2,normal
tcp,0,0,197,anomaly
udp,78,44,106,normal
udp,43,116,24,normal
tcp,1637,338,1,normal
tcp,213,900,8,normal
tcp,0,0,110,anomaly
tcp,1232,333,1,normal
tcp,266,499,1,normal
tcp,285,2531,1,normal
tcp,0,0,123,anomaly
tcp,286,1425,2,normal
udp,30,0,1,normal
tcp,0,0,112,anomaly
tcp,0,0,144,anomaly
tcp,0,0,209,anomaly
tcp,223,3327,2,normal
tcp,200,1061,18,normal
tcp,0,0,19,anomaly
tcp,0,0,37,anomaly
icmp,1480,0,11,anomaly
udp,45,140,69,normal
tcp,0,0,181,anomaly
udp,28,0,99,anomaly
tcp,204,313,38,normal
tcp,0,0,23,anomaly
tcp,297,753,24,normal
tcp,0,0,230,anomaly
tcp,0,0,114,anomaly
tcp,0,0,254,anomaly
tcp,300,311,4,normal
icmp,8,0,1,anomaly
tcp,0,0,1,normal
tcp,30,0,1,anomaly
tcp,0,0,135,anomaly
tcp,0,0,280,anomaly
icmp,8,0,1,anomaly
tcp,0,0,1,anomaly
udp,105,146,2,normal
udp,1,0,2,anomaly
tcp,244,263,10,normal
icmp,8,0,1,anomaly
tcp,0,0,123,anomaly
tcp,771,374,1,normal
udp,105,147,8,normal
tcp,0,0,199,anomaly
tcp,254,5918,6,normal
tcp,0,0,151,anomaly
tcp,330,13508,7,normal
tcp,0,0,144,anomaly
tcp,0,0,1,normal
tcp,0,0,117,anomaly
tcp,166,23376,1,normal
tcp,322,1408,6,normal
udp,28,0,34,anomaly
icmp,30,0,2,normal
udp,45,130,169,normal
tcp,0,0,256,anomaly
icmp,8,0,1,anomaly
tcp,0,0,257,anomaly
udp,215,0,1,anomaly
tcp,298,3571,8,normal
tcp,0,0,232,anomaly
tcp,252,273544,1,normal
tcp,0,0,112,anomaly
tcp,0,0,181,anomaly
tcp,4539,0,15,normal
tcp,197,18881,3,normal
tcp,0,0,280,anomaly
tcp,0,0,133,anomaly
tcp,259,1541,1,normal
tcp,1193,333,1,normal
udp,46,117,1,normal
tcp,1016,332,1,normal
tcp,0,0,347,anomaly
tcp,237,5250,1,normal
tcp,0,0,276,anomaly
tcp,0,0,204,anomaly
tcp,0,0,46,anomaly
tcp,219,6721,4,normal
tcp,0,0,260,anomaly
tcp,0,0,213,anomaly
icmp,8,0,1,anomaly
tcp,0,0,114,anomaly
udp,45,72,160,normal
tcp,0,0,111,anomaly
tcp,0,0,98,anomaly
udp,43,107,2,normal
tcp,0,0,89,anomaly
tcp,276,71903,1,normal
udp,147,0,1,normal
tcp,172,15119,1,normal
udp,42,42,204,normal
tcp,237,3891,4,normal
tcp,200,267,6,normal
tcp,360,1738,23,normal
tcp,347,807,13,normal
tcp,231,1225,1,normal
tcp,224,4114,4,normal
tcp,0,0,103,anomaly
tcp,0,0,104,anomaly
tcp,201,2435,14,normal
udp,43,71,266,normal
icmp,8,0,1,anomaly
tcp,0,0,236,anomaly
tcp,226,3709,24,normal
tcp,704,2070,1,normal
tcp,186,14609,1,normal
tcp,44,672,5,anomaly
icmp,8,0,1,anomaly
tcp,0,0,247,anomaly
tcp,0,0,234,anomaly
icmp,30,0,1,normal
tcp,0,0,1,anomaly
tcp,0,0,81,anomaly
tcp,1231,2451,1,anomaly
tcp,285,263,21,normal
tcp,0,0,140,anomaly
icmp,520,0,52,anomaly
tcp,0,0,102,anomaly
tcp,272,4841,1,normal
tcp,201,1148,15,normal
tcp,286,1476,12,normal
tcp,0,0,128,anomaly
tcp,0,0,215,anomaly
tcp,370,274,14,normal
icmp,8,0,1,anomaly
tcp,8,0,1,normal
udp,43,73,40,normal
udp,1,0,2,anomaly
tcp,888,328,1,normal
tcp,268,656,1,normal
tcp,0,0,75,anomaly
udp,46,77,254,normal
tcp,383,0,2,normal
icmp,520,0,391,anomaly
tcp,0,0,278,anomaly
tcp,0,0,222,anomaly
icmp,1032,0,84,anomaly
tcp,257,1650,7,normal
tcp,160,584,1,normal
tcp,0,0,181,anomaly
tcp,0,0,149,anomaly
tcp,0,0,105,anomaly
tcp,1,0,2,anomaly
tcp,210,10561,8,normal
tcp,0,0,71,anomaly
tcp,0,0,1,anomaly
tcp,292,263,12,normal
tcp,300,1444,7,normal
tcp,0,0,138,anomaly
tcp,0,0,365,anomaly
tcp,0,0,108,anomaly
tcp,186,14515,7,normal
tcp,0,0,85,anomaly
tcp,334,479,6,normal
tcp,318,760,2,normal
tcp,305,928,1,normal
tcp,740,0,1,normal
tcp,204,269,2,normal
tcp,0,0,104,anomaly
icmp,8,0,1,anomaly
tcp,0,0,14,anomaly
tcp,0,0,1,normal
tcp,1218,2449,1,anomaly
tcp,286,7833,2,normal
udp,1,0,8,anomaly
tcp,0,0,123,anomaly
tcp,0,0,226,anomaly
tcp,258,11758,14,normal
tcp,355,8377,6,normal
tcp,0,0,173,anomaly
tcp,0,0,15,anomaly
tcp,276,365,30,normal
tcp,0,0,246,anomaly
icmp,8,0,1,anomaly
tcp,54540,8314,5,anomaly
tcp,149,13592,1,normal
tcp,328,1831,4,normal
udp,46,128,71,normal
udp,28,0,17,anomaly
udp,28,0,142,anomaly
tcp,0,0,112,anomaly
tcp,0,0,103,anomaly
udp,42,132,78,normal
tcp,1230,328,1,normal
tcp,0,0,249,anomaly
tcp,0,0,140,anomaly
tcp,0,0,163,anomaly
icmp,1032,0,510,anomaly
tcp,0,0,296,anomaly
tcp,0,0,87,anomaly
tcp,0,0,234,anomaly
tcp,0,0,142,anomaly
udp,42,42,2,normal
tcp,0,0,125,anomaly
tcp,330,772,16,normal
tcp,0,0,204,anomaly
tcp,0,0,140,anomaly
tcp,0,0,264,anomaly
icmp,520,0,358,anomaly
tcp,0,0,247,anomaly
tcp,0,0,398,anomaly
udp,44,127,69,normal
tcp,0,0,274,anomaly
tcp,319,731,7,normal
tcp,0,0,217,anomaly
tcp,8325,0,19,normal
tcp,275,337,1,normal
icmp,1032,0,510,anomaly
tcp,223,923,4,normal
udp,33,93,1,normal
tcp,323,2996,4,normal
tcp,0,0,511,anomaly
tcp,0,0,142,anomaly
tcp,2278,0,1,normal
tcp,1788,9968,1,normal
tcp,0,0,277,anomaly
tcp,317,789,1,normal
tcp,332,1394,23,normal
tcp,0,0,248,anomaly
tcp,0,0,145,anomaly
icmp,30,0,2,normal
tcp,201,7980,3,normal
udp,28,0,81,anomaly
tcp,303,1380,3,normal
tcp,0,0,140,anomaly
tcp,0,0,168,anomaly
tcp,0,0,206,anomaly
tcp,366,2862,16,normal
tcp,0,0,110,anomaly
tcp,0,0,253,anomaly
icmp,520,0,239,anomaly
tcp,206,5015,7,normal
tcp,327,660,8,normal
udp,105,0,2,normal
tcp,192,0,2,normal
tcp,0,0,133,anomaly
tcp,54540,8314,4,anomaly
tcp,218,2839,8,normal
tcp,0,0,125,anomaly
tcp,0,0,1,normal
tcp,0,0,78,anomaly
tcp,0,0,236,anomaly
tcp,205,4858,32,normal
tcp,0,0,113,anomaly
udp,146,105,1,normal
tcp,215,4408,2,normal
tcp,314,2055,1,normal
udp,45,131,300,normal
tcp,1,0,2,anomaly
tcp,0,0,285,anomaly
tcp,303,29228,25,normal
icmp,520,0,127,anomaly
tcp,0,0,117,anomaly
tcp,0,0,275,anomaly
tcp,1684,330,1,normal
tcp,245,0,2,normal
icmp,30,0,1,normal
tcp,8325,0,17,normal
tcp,222,6662,15,normal
tcp,224,347,7,normal
tcp,850,325,1,normal
tcp,210,1863,7,normal
tcp,293,732,20,normal
tcp,0,0,104,anomaly
tcp,2194619,0,2,normal
tcp,214,266,10,normal
tcp,0,0,281,anomaly
tcp,227,1317,18,normal
tcp,0,0,254,anomaly
tcp,223,2358,5,normal
tcp,219,841,6,normal
icmp,8,0,1,anomaly
tcp,184,783,17,normal
tcp,0,0,1,normal
tcp,1214,0,12,normal
tcp,0,0,115,anomaly
icmp,64,0,1,normal
tcp,0,0,260,anomaly
tcp,0,0,181,anomaly
tcp,0,0,147,anomaly
tcp,210,1801,10,normal
tcp,221,7473,8,normal
tcp,301,1380,5,normal
tcp,0,0,1,normal
tcp,0,0,260,anomaly
udp,43,81,142,normal
tcp,842,334,1,normal
tcp,0,0,298,anomaly
tcp,0,0,140,anomaly
tcp,0,0,205,anomaly
udp,44,44,163,normal
tcp,0,0,271,anomaly
tcp,0,0,174,anomaly
tcp,236,667,5,normal
tcp,54540,8314,4,anomaly
udp,46,139,252,normal
udp,1,0,30,anomaly
tcp,54540,8314,5,anomaly
tcp,0,0,255,anomaly
udp,105,146,1,normal
tcp,0,0,87,anomaly
tcp,0,0,300,anomaly
tcp,0,0,113,anomaly
tcp,0,0,185,anomaly
tcp,215,337,17,normal
tcp,293,296,3,normal
tcp,0,0,276,anomaly
tcp,250,2196,17,normal
tcp,296,1518,9,normal
tcp,0,0,9,anomaly
tcp,2056,0,6,normal
tcp,333,1326,12,normal
tcp,231,2507,6,normal
tcp,310,362,33,normal
tcp,0,0,244,anomaly
tcp,289,658,2,normal
tcp,242,2281,10,normal
tcp,0,0,126,anomaly
udp,44,127,80,normal
tcp,0,0,228,anomaly
udp,45,131,75,normal
tcp,0,0,191,anomaly
tcp,337,1669,7,normal
tcp,35,0,2,normal
tcp,226,1964,45,normal
tcp,0,15,1,normal
tcp,0,0,1,anomaly
tcp,373,0,2,normal
tcp,0,0,1,normal
tcp,185,4841,3,normal
tcp,0,0,135,anomaly
tcp,104,1608,1,normal
tcp,210,284,5,normal
icmp,8,0,1,anomaly
tcp,343,1063,1,normal
tcp,0,0,198,anomaly
tcp,0,0,260,anomaly
udp,43,125,70,normal
udp,43,130,79,normal
tcp,213,632,15,normal
tcp,200,1660,8,normal
tcp,0,0,42,anomaly
tcp,0,0,210,anomaly
tcp,246,2362,5,normal
tcp,255,493,9,normal
tcp,322,272,4,normal
tcp,0,0,185,anomaly
tcp,149,7542,21,normal
udp,29,29,4,normal
tcp,0,0,119,anomaly
tcp,177,1531,2,normal
tcp,1110,331,1,normal
tcp,0,0,90,anomaly
tcp,0,0,101,anomaly
tcp,300,1146,9,normal
tcp,0,0,141,anomaly
tcp,0,0,229,anomaly
tcp,0,0,265,anomaly
tcp,326,276,2,normal
tcp,0,0,123,anomaly
tcp,0,0,248,anomaly
tcp,0,0,119,anomaly
tcp,325,788,15,normal
tcp,3731,328,1,normal
tcp,227,2507,4,normal
icmp,8,0,1,anomaly
tcp,0,0,202,anomaly
tcp,0,0,134,anomaly
tcp,212,882,11,normal
tcp,214,1367,4,normal
tcp,0,0,146,anomaly
tcp,1452,322,1,normal
tcp,0,0,246,anomaly
icmp,8,0,1,anomaly
tcp,0,0,248,anomaly
tcp,0,0,242,anomaly
tcp,0,0,184,anomaly
tcp,225,6991,2,normal
icmp,8,0,1,anomaly
tcp,0,0,145,anomaly
tcp,0,0,248,anomaly
tcp,0,0,2,normal
udp,46,127,76,normal
tcp,208,5604,2,normal
tcp,162,19994,1,normal
tcp,233,6329,16,normal
udp,105,146,4,normal
icmp,18,0,1,anomaly
tcp,303,15021,12,normal
tcp,230,1380,3,normal
tcp,1013,328,1,normal
tcp,0,0,144,anomaly
tcp,0,0,200,anomaly
tcp,0,0,66,anomaly
tcp,234,927,3,normal
tcp,0,0,287,anomaly
tcp,109,408,1,normal
tcp,796,377,1,normal
tcp,223,8584,10,normal
tcp,0,0,208,anomaly
tcp,0,0,37,anomaly
tcp,337,7189,6,normal
tcp,319,2344,3,normal
tcp,0,0,1,anomaly
tcp,0,0,208,anomaly
tcp,326,1511,6,normal
tcp,338,392,15,normal
tcp,312,2288,6,normal
tcp,239,8784,6,normal
udp,35,0,1,normal
tcp,0,0,206,anomaly
tcp,324,185,2,normal
tcp,0,0,1,normal
icmp,8,0,1,anomaly
tcp,0,0,110,anomaly
tcp,185,4841,3,normal
tcp,312,3966,12,normal
tcp,0,0,192,anomaly
tcp,0,0,215,anomaly
tcp,0,0,1,anomaly
udp,45,133,228,normal
tcp,313,2698,3,normal
tcp,8766,0,4,normal
tcp,192,758,3,normal
udp,147,105,2,normal
tcp,10272,0,12,normal
tcp,0,0,299,anomaly
tcp,0,0,1,normal
tcp,255,36500,4,normal
tcp,241,1556,4,normal
tcp,0,0,104,anomaly
tcp,0,0,287,anomaly
tcp,0,0,257,anomaly
tcp,221,1481,11,normal
icmp,91,0,7,normal
tcp,333,3679,20,normal
udp,28,0,42,anomaly
tcp,315,2777,4,normal
tcp,222,238,1,normal
tcp,277,11830,2,normal
udp,44,110,223,normal
tcp,0,0,123,anomaly
tcp,0,0,265,anomaly
tcp,0,0,264,anomaly
tcp,102,1442,1,normal
tcp,2194619,0,1,normal
tcp,203,331,15,normal
icmp,8,0,1,anomaly
tcp,0,0,142,anomaly
tcp,2053,360,1,normal
tcp,2004,332,1,normal
tcp,0,0,1,normal
tcp,14189,0,2,normal
tcp,103,2853,1,normal
tcp,952,325,1,normal
udp,215,0,1,anomaly
tcp,206,955,12,normal
tcp,48,486,55,normal
tcp,0,0,228,anomaly
tcp,10073,0,15,normal
tcp,232,5309,21,normal
tcp,787,388,1,normal
tcp,1714,376,1,normal
udp,44,73,236,normal
tcp,297,1423,22,normal
icmp,1032,0,511,anomaly
tcp,789,327,1,normal
tcp,0,0,253,anomaly
tcp,369,7931,14,normal
tcp,0,0,1,normal
tcp,0,0,113,anomaly
tcp,1153,2445,1,anomaly
udp,1,0,19,anomaly
tcp,0,0,1,normal
tcp,0,0,265,anomaly
tcp,316,3632,5,normal
tcp,0,0,120,anomaly
tcp,1392,481,1,normal
tcp,0,0,19,anomaly
tcp,115,1567,1,normal
tcp,0,0,7,anomaly
tcp,0,0,295,anomaly
tcp,252,1133,6,normal
tcp,208,1240,8,normal
tcp,291,375,4,normal
tcp,7,223,2,normal
udp,44,128,70,normal
tcp,9178,0,15,normal
udp,28,0,116,anomaly
tcp,10,39,1,normal
udp,88,0,2,normal
tcp,241,1991,2,normal
tcp,0,0,134,anomaly
tcp,0,0,280,anomaly
tcp,0,0,1,anomaly
tcp,0,0,265,anomaly
tcp,293,2400,5,normal
tcp,199,3413,18,normal
tcp,334,0,1,anomaly
tcp,0,0,294,anomaly
tcp,229,1901,8,normal
tcp,296,1630,26,normal
tcp,0,0,248,anomaly
tcp,0,0,4,anomaly
tcp,0,0,77,anomaly
tcp,321,1543,7,normal
udp,105,146,6,normal
tcp,9,413,1,normal
tcp,645,330,1,normal
tcp,0,0,296,anomaly
tcp,7,0,1,normal
tcp,0,0,1,normal
tcp,264,295,7,normal
tcp,0,0,1,normal
tcp,9,36,1,normal
tcp,204,1651,11,normal
tcp,0,0,255,anomaly
tcp,0,0,232,anomaly
tcp,0,0,289,anomaly
tcp,1334,336,1,normal
tcp,264,1478,1,normal
tcp,0,0,139,anomaly
tcp,0,0,7,anomaly
tcp,246,4184,11,normal
udp,28,0,49,anomaly
tcp,0,0,207,anomaly
tcp,0,0,143,anomaly
tcp,711,399,1,normal
tcp,965,0,11,normal
tcp,260,2198,4,normal
tcp,298,7299,1,normal
icmp,8,0,1,anomaly
tcp,54540,8314,2,anomaly
tcp,0,0,214,anomaly
udp,516,4,308,normal
tcp,0,0,290,anomaly
tcp,0,0,233,anomaly
tcp,0,0,27,anomaly
tcp,0,0,297,anomaly
tcp,309,412,24,normal
tcp,0,0,1,normal
tcp,0,0,158,anomaly
udp,145,0,3,normal
tcp,0,0,80,anomaly
icmp,8,0,1,anomaly
tcp,0,0,112,anomaly
tcp,55,170,1,normal
tcp,182,886,3,normal
tcp,255,950,21,normal
tcp,1,0,2,anomaly
tcp,302,3415,1,normal
tcp,173,438,1,normal
tcp,0,0,230,anomaly
udp,44,74,127,normal
tcp,0,0,510,anomaly
tcp,0,0,1,anomaly
tcp,0,0,119,anomaly
tcp,334,2840,8,normal
tcp,752,345,1,normal
tcp,225,1675,1,normal
tcp,1256,329,1,normal
udp,147,105,4,normal
icmp,8,0,1,anomaly
udp,105,146,1,normal
tcp,0,0,120,anomaly
tcp,316,473,1,normal
tcp,209,934,2,normal
tcp,0,0,264,anomaly
tcp,0,0,1,anomaly
tcp,0,0,211,anomaly
icmp,8,0,1,anomaly
tcp,933,332,1,normal
tcp,0,0,128,anomaly
tcp,0,0,267,anomaly
tcp,9311,0,11,normal
udp,146,105,4,normal
tcp,6,136,3,normal
udp,45,136,77,normal
tcp,0,0,227,anomaly
icmp,8,0,1,anomaly
icmp,8,0,1,anomaly
tcp,275,833,4,normal
tcp,861,326,1,normal
tcp,375,3119,6,normal
tcp,210,274,42,normal
tcp,0,0,1,normal
tcp,334,0,1,anomaly
tcp,0,0,145,anomaly
tcp,244,2211,11,normal
tcp,0,0,118,anomaly
tcp,0,0,106,anomaly
tcp,350,937,22,normal
tcp,1463,4152,1,normal
tcp,0,0,142,anomaly
tcp,245,776,30,normal
tcp,186,12984,4,normal
tcp,210,1295,3,normal
icmp,1032,0,511,anomaly
tcp,0,0,179,anomaly
tcp,0,0,123,anomaly
tcp,0,0,205,anomaly
tcp,1917,335,2,normal
tcp,280,2446,11,normal
tcp,0,0,52,anomaly
tcp,227,2047,4,normal
tcp,231,2239,2,normal
udp,43,126,139,normal
tcp,0,0,278,anomaly
tcp,0,0,85,anomaly
tcp,0,0,290,anomaly
tcp,247,2495,2,normal
tcp,1493,365,1,normal
udp,33,0,1,normal
tcp,847,334,1,normal
tcp,0,0,227,anomaly
tcp,0,0,298,anomaly
icmp,8,0,1,anomaly
tcp,0,0,186,anomaly
icmp,8,0,1,anomaly
tcp,0,0,178,anomaly
tcp,1153,0,2,normal
tcp,0,0,51,anomaly
tcp,0,0,256,anomaly
udp,146,0,1,normal
tcp,0,0,1,normal
tcp,142,27062,3,normal
tcp,0,0,230,anomaly
tcp,0,0,65,anomaly
tcp,227,1074,17,normal
tcp,297,7339,6,normal
tcp,0,0,197,anomaly
tcp,0,0,258,anomaly
icmp,520,0,452,anomaly
tcp,1030,0,4,normal
tcp,243,30881,4,normal
tcp,296,495,20,normal
tcp,852,0,10,normal
udp,44,115,112,normal
tcp,0,0,1,normal
tcp,332,1054,2,normal
icmp,1032,0,511,anomaly
icmp,8,0,1,anomaly
tcp,0,0,75,anomaly
tcp,0,0,1,anomaly
udp,1,1,12,anomaly
icmp,18,0,1,anomaly
tcp,212,0,1,normal
tcp,0,0,98,anomaly
tcp,0,0,2,normal
tcp,0,0,96,anomaly
tcp,308,1159,16,normal
tcp,0,0,186,anomaly
tcp,211,1792,7,normal
udp,44,79,167,normal
tcp,0,0,8,normal
tcp,804,329,1,normal
tcp,0,0,123,anomaly
tcp,0,0,258,anomaly
tcp,0,0,235,anomaly
tcp,313,1422,8,normal
tcp,301,416,9,normal
tcp,216,3085,9,normal
tcp,341,4291,17,normal
tcp,0,0,7,anomaly
tcp,2140,332,1,normal
tcp,319,274,26,normal
tcp,292,2159,8,normal
tcp,288,2055,17,normal
tcp,58,189,1,normal
tcp,2780,339,1,normal
tcp,1042,2279,1,anomaly
tcp,222,2522,6,normal
tcp,302,11440,12,normal
tcp,0,0,258,anomaly
tcp,216,654,19,normal
udp,516,4,195,normal
tcp,0,0,146,anomaly
tcp,333,261,7,normal
tcp,0,0,2,anomaly
tcp,245,15255,1,normal
tcp,0,0,1,normal
udp,46,46,115,normal
tcp,0,0,53,anomaly
tcp,0,0,299,anomaly
tcp,1507,329,1,normal
icmp,18,0,1,anomaly
tcp,273,500,1,normal
icmp,520,0,177,anomaly
tcp,301,4724,5,normal
tcp,0,0,279,anomaly
tcp,0,0,136,anomaly
tcp,0,0,297,anomaly
tcp,0,0,276,anomaly
tcp,0,0,116,anomaly
tcp,225,2239,6,normal
udp,44,44,114,normal
icmp,1032,0,511,anomaly
tcp,0,0,107,anomaly
tcp,843,9547,2,normal
tcp,15377,0,4,normal
udp,33,0,1,normal
tcp,167,12937,9,normal
tcp,242,3322,1,normal
tcp,0,0,170,anomaly
udp,45,106,205,normal
tcp,0,0,107,anomaly
tcp,221,2174,10,normal
tcp,210,2942,39,normal
udp,46,143,74,normal
udp,45,73,235,normal
icmp,520,0,181,anomaly
tcp,0,0,103,anomaly
tcp,1917,388,1,normal
udp,44,130,67,normal
icmp,1032,0,305,anomaly
tcp,218,10179,30,normal
udp,41,130,67,normal
tcp,0,0,292,anomaly
tcp,0,0,195,anomaly
tcp,1182,336,1,normal
tcp,0,0,21,normal
tcp,0,0,134,anomaly
tcp,223,1630,10,normal
tcp,71,0,1,normal
tcp,208,757,2,normal
tcp,2540,323,1,normal
udp,46,86,193,normal
tcp,0,0,215,anomaly
