dst_bytes,class
0,normal
39,normal
0,anomaly
0,anomaly
0,anomaly
318,normal
0,anomaly
0,anomaly
339,normal
281,normal
0,anomaly
313,normal
0,anomaly
1511,normal
15560,normal
307,normal
8315,anomaly
8314,anomaly
0,anomaly
19271,normal
545,normal
0,normal
0,anomaly
0,anomaly
449,anomaly
0,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,normal
285,normal
0,anomaly
0,anomaly
546,normal
0,anomaly
105,normal
76,normal
398,normal
508,normal
2289,normal
0,normal
273545,normal
702,normal
0,anomaly
0,anomaly
1785,normal
0,anomaly
0,anomaly
1282,normal
0,anomaly
105,normal
269,normal
1448,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
4798,normal
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
135,normal
769,normal
0,anomaly
0,anomaly
0,anomaly
5627,normal
1270,normal
9586,normal
226,normal
0,anomaly
497,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
269,normal
0,anomaly
0,anomaly
867,normal
3081,normal
0,anomaly
0,normal
0,anomaly
0,normal
306,normal
460,normal
8314,anomaly
0,normal
0,anomaly
0,anomaly
663,normal
3938,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
327,normal
0,anomaly
0,anomaly
1305,normal
0,anomaly
0,normal
0,anomaly
1436,normal
491,normal
14600,normal
0,anomaly
0,anomaly
0,anomaly
911,normal
0,anomaly
339,normal
328,normal
685,normal
2491,normal
0,anomaly
0,anomaly
0,anomaly
334,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
13070,normal
0,anomaly
0,anomaly
133,normal
0,anomaly
9768,normal
0,anomaly
0,anomaly
2090,normal
0,anomaly
333,normal
650,normal
0,anomaly
335,normal
0,anomaly
0,anomaly
18666,normal
2084,normal
0,normal
0,normal
0,anomaly
0,normal
8064,normal
0,anomaly
1505,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
105,normal
10378,normal
695,normal
131,normal
1719,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
133,anomaly
46,normal
0,anomaly
751,normal
0,normal
8734,normal
1943,normal
15697,normal
130,normal
0,anomaly
0,anomaly
406,normal
43,normal
261,normal
0,anomaly
0,normal
1651,normal
0,normal
885,normal
0,anomaly
0,anomaly
328,normal
7464,normal
131,normal
0,anomaly
0,anomaly
537,normal
0,anomaly
0,anomaly
0,anomaly
1798,normal
0,anomaly
0,normal
366,normal
3142,normal
0,anomaly
0,anomaly
0,anomaly
207,normal
0,anomaly
493,normal
67,normal
0,anomaly
388,normal
0,anomaly
0,anomaly
767,normal
105,normal
9578,normal
0,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
1860,normal
78,normal
0,normal
0,anomaly
46,normal
1410,normal
0,anomaly
0,normal
1630,normal
0,anomaly
433,normal
2052,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
44,normal
139,normal
0,normal
1107,normal
0,anomaly
5739,normal
0,anomaly
0,anomaly
0,anomaly
4504,normal
0,anomaly
0,anomaly
0,anomaly
597,normal
328,normal
0,anomaly
3088,normal
0,anomaly
0,anomaly
8193,normal
0,anomaly
333,normal
0,anomaly
318,normal
332,normal
0,anomaly
0,anomaly
0,anomaly
2453,anomaly
0,anomaly
2348,normal
0,anomaly
0,anomaly
0,normal
1509,normal
0,anomaly
1032,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
955,normal
0,anomaly
622,normal
289,normal
0,normal
282,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
105,normal
398,normal
0,anomaly
267,normal
955,normal
3270,normal
0,anomaly
80,normal
146,normal
8314,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
48,normal
27740,normal
3403,normal
0,anomaly
0,normal
0,anomaly
5280,normal
1529,normal
1218,normal
0,anomaly
44,normal
0,anomaly
2077,normal
0,anomaly
460,normal
522,normal
0,anomaly
147,normal
0,anomaly
3298,normal
46,normal
326,normal
1451,normal
1640,normal
0,normal
2656,normal
2654,normal
1349,normal
0,anomaly
406,normal
0,anomaly
0,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
447,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
42,normal
626,normal
0,anomaly
334,normal
0,anomaly
256,normal
0,anomaly
1398,normal
9284,normal
0,normal
595,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
132,normal
575,normal
0,normal
278,normal
1924,normal
0,anomaly
0,anomaly
328,normal
1046,normal
0,anomaly
0,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
942,normal
0,anomaly
312,normal
0,anomaly
0,anomaly
1345,normal
0,anomaly
2783,normal
1713,normal
0,anomaly
0,anomaly
0,anomaly
296,normal
9442,normal
1456,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
451,normal
0,normal
685,normal
1075,normal
4663,normal
0,anomaly
8314,anomaly
0,normal
2431,normal
1321,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
2324,normal
0,anomaly
0,anomaly
146,normal
118,normal
413,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1241,normal
821,normal
0,normal
131,normal
0,normal
0,anomaly
372,normal
131,normal
0,normal
0,anomaly
0,normal
503,normal
4148,normal
329,normal
0,anomaly
0,anomaly
78,normal
261,normal
458,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
7886,normal
2911,normal
0,normal
105,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,normal
402,normal
0,normal
367,normal
0,anomaly
16060,normal
336,normal
0,anomaly
0,anomaly
0,anomaly
8064,normal
2352,normal
1156,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
185,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
188,normal
0,anomaly
74,normal
294,normal
769,normal
12566,normal
0,anomaly
0,anomaly
129,normal
2276,normal
130,normal
0,anomaly
111,normal
8936,normal
0,anomaly
0,anomaly
0,anomaly
2914,normal
0,anomaly
265,normal
0,anomaly
143,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
179,anomaly
330,normal
8314,anomaly
72,normal
1585,normal
0,anomaly
821,normal
0,anomaly
0,normal
222,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
0,anomaly
1141,normal
9142,normal
1930,normal
331,normal
1721,normal
46,normal
0,anomaly
329,normal
5612,normal
6946,normal
566,normal
1483,normal
675,normal
0,anomaly
0,anomaly
6627,normal
15544,normal
0,anomaly
0,anomaly
673,normal
0,anomaly
73,normal
0,anomaly
0,anomaly
45,normal
326,normal
0,anomaly
411,normal
332,normal
3467,normal
0,anomaly
381,normal
3550,normal
0,anomaly
0,anomaly
4330,normal
0,anomaly
737,normal
0,anomaly
0,anomaly
620,normal
0,anomaly
0,anomaly
114,normal
337,normal
325,normal
0,anomaly
341,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
13784,normal
70,normal
0,anomaly
372,normal
130,normal
3848,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
36,normal
37654,normal
0,anomaly
0,anomaly
1400,normal
0,normal
0,anomaly
0,anomaly
3589,normal
0,anomaly
1452,normal
132,normal
0,anomaly
105,normal
46,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
72,normal
1375,normal
0,anomaly
638,normal
0,anomaly
0,anomaly
269,normal
105,normal
0,anomaly
5894,normal
1832,normal
0,anomaly
6602,normal
0,anomaly
11633,normal
0,anomaly
146,normal
332,normal
0,anomaly
147,normal
330,normal
0,anomaly
0,normal
75,normal
0,anomaly
1074,normal
310,normal
338,normal
3490,normal
774,normal
0,anomaly
15084,normal
0,anomaly
0,anomaly
282,normal
1291,normal
39751,normal
2491,normal
0,anomaly
0,anomaly
6462,normal
0,anomaly
0,anomaly
6961,normal
0,anomaly
0,anomaly
0,anomaly
255,normal
406,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2948,normal
253,normal
132,normal
147,normal
2006,normal
0,normal
0,normal
0,anomaly
8073,normal
0,anomaly
570,normal
51,normal
0,anomaly
0,anomaly
6312,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
114,normal
332,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
1226,normal
23209,normal
0,anomaly
0,anomaly
328,normal
45,normal
44,normal
0,anomaly
74,normal
95,normal
0,anomaly
5215,normal
105,normal
2551,normal
340,normal
5379,normal
0,anomaly
0,anomaly
0,anomaly
42,normal
4971,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
25260,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
3270,normal
2698,normal
422,normal
0,anomaly
0,anomaly
45,normal
0,anomaly
0,normal
331,normal
23436,normal
333,normal
4165,normal
372,normal
4152,normal
0,anomaly
0,anomaly
3380,normal
0,anomaly
3198,normal
1645,normal
398,normal
8314,anomaly
0,anomaly
1647,normal
387,normal
0,anomaly
7207,normal
492,normal
0,anomaly
0,anomaly
756,normal
1337,normal
32099,normal
0,anomaly
12211,normal
0,anomaly
0,anomaly
290,normal
313,normal
0,anomaly
370,normal
0,normal
0,normal
0,anomaly
7332,normal
3011,normal
751,normal
0,anomaly
0,anomaly
4104,normal
0,anomaly
0,anomaly
607,normal
1725,normal
765,normal
602,normal
147,normal
0,anomaly
321,normal
0,anomaly
186,normal
12596,normal
714,normal
1026,normal
9284,normal
8314,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
6335,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
0,anomaly
71,normal
12884,normal
1761,normal
341,normal
922,normal
0,normal
300,normal
521,normal
0,anomaly
3410,normal
0,normal
0,anomaly
539,normal
774,normal
0,normal
0,anomaly
339,normal
0,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
3119,normal
0,anomaly
0,anomaly
1046,normal
6418,normal
296,normal
0,anomaly
0,anomaly
1694,normal
0,anomaly
0,anomaly
0,anomaly
4788,normal
394,normal
0,anomaly
0,anomaly
0,anomaly
296,normal
0,anomaly
1949,normal
388,normal
0,normal
457,normal
10993,normal
1875,normal
1718,normal
0,anomaly
1425,normal
105,normal
0,anomaly
484,normal
765,normal
720,normal
0,anomaly
580,normal
607,normal
0,anomaly
16978,normal
285,normal
5360,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
326,normal
1912,normal
327,normal
0,anomaly
703,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
397,normal
0,normal
0,anomaly
409,normal
8356,anomaly
2507,normal
997,normal
8314,anomaly
0,anomaly
81,normal
78,normal
0,anomaly
0,anomaly
1893,normal
937,normal
934,normal
42780,normal
0,anomaly
123,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
10184,normal
0,anomaly
0,anomaly
327,normal
0,anomaly
0,normal
4673,normal
0,anomaly
181,normal
0,anomaly
554,normal
12602,normal
1668,normal
2956,normal
0,anomaly
268,normal
0,normal
0,anomaly
337,normal
1396,normal
0,anomaly
0,anomaly
0,anomaly
366,normal
0,normal
327,normal
0,anomaly
71,normal
0,anomaly
0,anomaly
3473,normal
0,anomaly
0,anomaly
771,normal
2317,normal
0,anomaly
0,normal
3792,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
332,normal
2239,normal
471,normal
2747,normal
0,anomaly
0,anomaly
135,normal
0,anomaly
0,anomaly
330,normal
11753,normal
390,normal
0,anomaly
5989,normal
0,anomaly
0,anomaly
1187,normal
305,normal
0,anomaly
3226,normal
0,anomaly
333,normal
1344,normal
0,anomaly
354,normal
8171,normal
2868,normal
0,normal
8314,anomaly
147,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
1308,normal
0,anomaly
328,normal
3074,normal
258,normal
1130,normal
0,anomaly
0,anomaly
326,normal
0,anomaly
375,anomaly
408,normal
0,anomaly
46746,normal
0,anomaly
29363,normal
328,normal
10333,normal
0,anomaly
1215,normal
0,anomaly
0,anomaly
2446,normal
78,normal
0,normal
0,anomaly
2835,normal
330,normal
10715,normal
0,anomaly
0,anomaly
261,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
8448,normal
0,anomaly
0,anomaly
8314,anomaly
126,normal
0,anomaly
0,anomaly
443,normal
105,normal
0,anomaly
5120,normal
0,anomaly
934,normal
145,normal
0,anomaly
0,anomaly
70,normal
0,anomaly
1281,normal
1451,normal
0,anomaly
0,anomaly
0,anomaly
1834,normal
8936,normal
0,anomaly
1065,normal
0,anomaly
0,anomaly
0,normal
1768,normal
0,normal
904,normal
819,normal
0,anomaly
68700,normal
0,anomaly
0,normal
540,normal
1020,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
3373,normal
0,anomaly
0,anomaly
1005,normal
0,anomaly
5864,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
78,normal
3766,normal
0,normal
0,anomaly
1197,normal
0,normal
0,anomaly
0,anomaly
3579,normal
0,anomaly
0,anomaly
45,normal
19134,normal
1695,normal
0,anomaly
266,normal
2193,normal
365,normal
0,anomaly
364,normal
0,anomaly
0,anomaly
1374,normal
0,anomaly
36186,normal
45,normal
0,anomaly
0,anomaly
0,anomaly
477,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
2674,normal
1035,normal
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
7003,normal
0,anomaly
1380,normal
0,anomaly
3207,normal
0,anomaly
79,normal
0,anomaly
130,normal
74,normal
671,normal
8502,normal
0,anomaly
280,normal
0,anomaly
9534,normal
0,anomaly
2449,anomaly
999,normal
0,anomaly
0,anomaly
1674,normal
762,normal
125,normal
0,anomaly
1249,normal
2224,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
269,normal
1157,normal
0,anomaly
757,normal
105,normal
0,anomaly
1963,normal
138,normal
332,normal
289,normal
1588,normal
147,normal
18555,normal
0,anomaly
0,normal
767,normal
0,anomaly
780,normal
0,anomaly
29,normal
0,anomaly
0,normal
0,anomaly
331,normal
0,normal
1688,normal
0,anomaly
0,anomaly
260,normal
330,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
943,normal
9457,normal
0,anomaly
329,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
9185,normal
8188,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
105,normal
0,anomaly
4675,normal
0,anomaly
105,normal
0,anomaly
1177,normal
0,anomaly
67,normal
12598,normal
105,normal
0,normal
14123,normal
128,normal
105,normal
724,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2664,normal
0,anomaly
0,anomaly
105,normal
2535,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
38,normal
0,anomaly
3662,normal
0,anomaly
327,normal
0,anomaly
128,normal
0,anomaly
3781,normal
0,anomaly
0,anomaly
715,normal
8230,normal
347,normal
0,anomaly
0,anomaly
0,anomaly
331,normal
87,normal
1447,normal
0,anomaly
0,anomaly
0,anomaly
5468,normal
0,normal
44,normal
0,anomaly
1047,normal
0,anomaly
3008,normal
0,anomaly
1850,normal
0,anomaly
0,anomaly
0,anomaly
334,normal
36985,normal
70,normal
0,anomaly
4014,normal
0,anomaly
0,anomaly
352,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2280,normal
80,normal
486,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
147,normal
2563,normal
0,normal
0,anomaly
270,normal
3008,normal
42,normal
2322,normal
0,anomaly
0,anomaly
0,anomaly
41,normal
0,anomaly
545,normal
24716,normal
0,anomaly
0,anomaly
922,normal
0,anomaly
0,anomaly
0,anomaly
1863,normal
147,normal
0,normal
0,normal
0,normal
149,normal
334,normal
0,anomaly
0,anomaly
329,normal
8314,anomaly
324,normal
19887,normal
0,anomaly
0,normal
784,normal
4152,normal
0,anomaly
4,anomaly
5011,normal
0,normal
0,anomaly
0,anomaly
0,normal
1972,normal
337,normal
755,normal
0,anomaly
0,normal
327,normal
397,normal
105,normal
136,normal
0,anomaly
0,anomaly
13246,normal
332,normal
0,anomaly
0,anomaly
340,normal
0,anomaly
515,normal
0,anomaly
0,normal
126,normal
0,anomaly
0,anomaly
342,normal
0,anomaly
0,anomaly
332,normal
0,normal
0,anomaly
133,normal
597,normal
0,anomaly
0,anomaly
0,anomaly
405,normal
0,anomaly
0,anomaly
138,normal
604,normal
0,anomaly
1182,normal
0,normal
0,anomaly
85,normal
0,normal
1960,normal
0,normal
0,anomaly
0,normal
2595,normal
2238,normal
891,normal
1130,normal
0,anomaly
24161,normal
0,anomaly
0,anomaly
124,normal
75,normal
17844,normal
2553,normal
0,anomaly
0,anomaly
0,anomaly
419,normal
0,normal
1600,normal
0,anomaly
1718,normal
3477,normal
1212,normal
0,normal
404,normal
0,normal
364,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
3222,normal
773,normal
0,normal
8314,anomaly
71,normal
2301,normal
0,anomaly
0,anomaly
0,normal
130,normal
0,anomaly
0,anomaly
253,normal
0,anomaly
4152,normal
0,anomaly
0,anomaly
4015,normal
137,normal
0,normal
458,normal
468,normal
1718,normal
395,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
20526,normal
0,anomaly
0,normal
2628,normal
1433,normal
1484,normal
0,anomaly
0,normal
0,anomaly
331,normal
0,normal
0,anomaly
105,normal
128,normal
0,anomaly
0,normal
14141,normal
337,normal
0,normal
2698,normal
244,normal
41,normal
182,normal
0,anomaly
0,anomaly
332,normal
0,normal
294,normal
0,anomaly
105,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
6614,normal
0,normal
0,anomaly
0,anomaly
331,normal
0,anomaly
0,anomaly
42,normal
370,normal
70,normal
0,anomaly
0,normal
128,normal
338,normal
0,normal
272,normal
255,normal
14650,normal
0,anomaly
0,anomaly
0,anomaly
123,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
82,normal
0,anomaly
0,anomaly
332,normal
310,normal
0,anomaly
12008,normal
0,anomaly
0,normal
0,normal
0,anomaly
0,normal
332,normal
0,anomaly
0,normal
505,normal
2226,normal
332,normal
1971,normal
0,anomaly
0,normal
726,normal
2698,normal
0,anomaly
0,anomaly
0,anomaly
2518,normal
0,anomaly
0,anomaly
0,anomaly
11732,normal
0,anomaly
8314,anomaly
0,anomaly
2011,normal
146,normal
105,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
1864,normal
0,anomaly
473,normal
0,anomaly
0,anomaly
0,anomaly
33988,normal
728,normal
86,normal
0,anomaly
1533,normal
0,anomaly
20006,normal
5369,normal
0,anomaly
105,normal
0,anomaly
0,normal
12913,normal
0,anomaly
0,normal
0,anomaly
2446,normal
25519,normal
0,anomaly
83,normal
7412,normal
0,anomaly
1202,normal
44,normal
564,normal
105,normal
131,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
105,normal
0,anomaly
255,normal
0,anomaly
332,normal
0,anomaly
2627,normal
0,anomaly
0,normal
1976,normal
145,normal
0,anomaly
966,normal
0,anomaly
264,normal
3913,normal
45,normal
0,anomaly
45,normal
0,anomaly
4841,normal
0,anomaly
0,anomaly
870,normal
0,anomaly
1158,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1075,normal
3622,normal
2097,normal
1609,normal
105,normal
26866,normal
0,anomaly
0,normal
2445,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
1973,normal
9142,normal
0,anomaly
0,anomaly
0,anomaly
510,normal
684,normal
105,normal
332,normal
0,anomaly
3913,normal
70,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
329,normal
0,anomaly
206,normal
0,anomaly
455,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
2137,normal
2862,normal
1380,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
285,normal
0,anomaly
333,normal
105,normal
2483,normal
2555,normal
0,anomaly
9207,normal
0,anomaly
331,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
44,normal
0,anomaly
0,anomaly
283,normal
0,anomaly
0,anomaly
44,normal
0,anomaly
9102,normal
0,anomaly
1910,normal
147,normal
0,anomaly
24786,normal
74,anomaly
2005,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
72,normal
2066,normal
0,normal
0,anomaly
0,anomaly
5357,normal
0,normal
1737,normal
0,anomaly
0,anomaly
176,normal
0,anomaly
0,normal
146,normal
235,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
74,normal
0,anomaly
4152,normal
383,normal
510,normal
0,anomaly
1040,normal
118,normal
0,anomaly
315,normal
175,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
130,normal
1246,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
523,normal
0,anomaly
0,anomaly
130,normal
1918,normal
0,anomaly
110,normal
0,anomaly
0,anomaly
3222,normal
340,normal
0,anomaly
1651,normal
22757,normal
420,normal
325,normal
35052,normal
0,anomaly
471,normal
0,anomaly
81,normal
0,anomaly
73,normal
3222,normal
0,anomaly
0,anomaly
0,anomaly
2120,normal
1537,normal
0,anomaly
1745,normal
0,anomaly
23476,normal
0,anomaly
841,normal
1172,normal
0,anomaly
18127,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
76,normal
9091,normal
6356,normal
0,anomaly
0,anomaly
2566,normal
74,normal
444,anomaly
1808,normal
598,normal
1942,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
130,normal
870,normal
0,anomaly
0,anomaly
1204,normal
1354,normal
0,anomaly
0,anomaly
0,anomaly
325,normal
289,normal
0,normal
46,normal
0,anomaly
17733,normal
77,normal
0,anomaly
3222,normal
0,anomaly
0,anomaly
22150,normal
710,normal
0,anomaly
245,normal
0,anomaly
0,normal
0,anomaly
962,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
414,normal
2638,normal
0,anomaly
0,anomaly
1931,normal
0,anomaly
12621,normal
0,anomaly
2417,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1493,normal
105,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
70,normal
1215,normal
0,normal
5790,normal
0,normal
56215,normal
7522,normal
125,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
327,normal
14328,normal
76,normal
2165,normal
0,anomaly
984,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
14593,normal
6476,normal
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
52,normal
0,anomaly
0,anomaly
0,anomaly
335,normal
0,anomaly
0,anomaly
0,anomaly
3814,normal
8596,normal
0,anomaly
2822,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
44,normal
0,anomaly
0,anomaly
0,normal
0,normal
0,anomaly
40,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1722,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
135,normal
1749,normal
0,anomaly
680,normal
0,anomaly
15,anomaly
14206,normal
0,normal
0,anomaly
0,normal
0,anomaly
3825,normal
590,normal
0,normal
105,normal
0,anomaly
955,normal
14506,normal
1918,normal
10707,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
807,normal
0,anomaly
2577,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
3010,normal
1496,normal
2449,anomaly
0,anomaly
1406,normal
398,normal
76,normal
0,anomaly
537,normal
0,anomaly
0,anomaly
719,normal
