duration,protocol_type,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,tcp,SF,201,1701,1,7,7,1,32,255,1,0,0.03,0.04,0,0,normal
0,icmp,SF,8,0,0,1,25,1,4,112,1,0,1,0.25,0,0,anomaly
0,udp,SF,147,0,0,3,1,0.33,255,1,0,0.67,0.95,0,0,0,normal
0,tcp,S0,0,0,0,74,16,0.22,255,5,0.02,0.06,0,0,0,0,anomaly
0,tcp,SF,567,0,0,1,1,1,53,38,0.25,0.09,0.25,0.05,0,0,normal
0,tcp,REJ,0,0,0,225,2,0.01,255,2,0.01,0.08,0,0,1,1,anomaly
0,tcp,S0,0,0,0,66,16,0.24,255,52,0.2,0.04,0,0,0,0,anomaly
5043,tcp,SF,5131424,0,1,1,7,1,7,42,1,0,1,0.14,0,0,anomaly
0,tcp,SF,320,420,1,7,7,1,255,255,1,0,0.01,0,0,0,normal
0,icmp,SF,8,0,0,1,35,1,1,61,1,0,1,0.51,0,0,anomaly
0,tcp,S0,0,0,0,2,2,1,160,101,0.4,0.05,0.01,0.02,0,0,normal
0,tcp,SF,204,1229,1,4,4,1,54,255,1,0,0.02,0.04,0,0,normal
0,tcp,RSTR,0,0,0,1,1,1,255,1,0,0.16,0.15,0,0.15,1,anomaly
0,tcp,SF,10389,0,1,1,1,1,255,81,0.32,0.02,0.31,0,0,0,normal
0,tcp,S0,0,0,0,139,13,0.09,255,13,0.05,0.07,0,0,0,0,anomaly
0,tcp,SF,344,573,1,28,60,1,255,255,1,0,0,0,0,0,normal
0,tcp,RSTO,0,0,0,144,16,0.11,255,9,0.04,0.06,0,0,1,1,anomaly
0,tcp,S0,0,0,0,241,19,0.08,255,19,0.07,0.07,0,0,0,0,anomaly
0,tcp,SF,243,821,1,15,19,1,107,255,1,0,0.01,0.01,0,0,normal
0,icmp,SF,1032,0,0,213,213,1,255,255,1,0,1,0,0,0,anomaly
0,icmp,SF,8,0,0,1,45,1,1,11,1,0,1,0.55,0,0,anomaly
0,tcp,REJ,0,0,0,36,1,0.03,255,1,0,0.47,0,0,0.13,1,anomaly
0,udp,SF,105,146,0,3,2,0.67,255,239,0.94,0.01,0.01,0,0,0,normal
0,tcp,S0,0,0,0,254,17,0.07,255,17,0.07,0.06,0,0,0,0,anomaly
1,tcp,SF,1080,327,1,1,2,1,202,154,0.58,0.02,0,0.01,0,0,normal
0,tcp,S0,0,0,0,295,7,0.02,255,7,0.03,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,171,3,0.02,255,14,0.05,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,179,2,0.01,255,5,0.02,0.07,0,0,0,0,anomaly
0,tcp,SF,657,326,1,2,1,0.5,255,11,0.04,0.6,0,0,0,0,normal
0,tcp,S0,0,0,0,101,7,0.07,255,3,0.01,0.07,0,0,0,0,anomaly
0,tcp,SF,284,765,1,9,9,1,255,255,1,0,0.01,0,0,0,normal
0,tcp,SF,261,15455,1,22,22,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,317,315,1,1,2,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,33,0,0,8,8,1,255,36,0.14,0.03,0.14,0,0,0,normal
0,tcp,REJ,0,0,0,2,1,0.5,255,1,0,0.6,0.56,0,0.57,1,anomaly
0,tcp,RSTR,0,0,0,1,1,1,255,1,0,0.64,0.64,0,0.64,1,anomaly
0,udp,SF,44,70,0,195,197,1,255,234,0.92,0.01,0.01,0,0,0,normal
0,tcp,SF,215,584,1,4,9,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,260,9,0.03,255,7,0.03,0.07,0,0,0,0,anomaly
0,tcp,SF,332,2844,1,14,14,1,142,255,1,0,0.01,0.03,0,0,normal
1,tcp,SF,978,334,1,1,3,1,128,164,0.75,0.03,0.01,0.02,0,0,normal
0,tcp,SF,296,5670,1,10,10,1,69,255,1,0,0.01,0.02,0,0,normal
0,tcp,S0,0,0,0,125,13,0.1,255,8,0.03,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,139,10,0.07,255,6,0.02,0.09,0,0,1,1,anomaly
0,tcp,SF,214,9986,1,10,11,1,66,255,1,0,0.02,0.02,0,0,normal
0,tcp,S0,0,0,0,251,7,0.03,255,2,0.01,0.07,0,0,0,0,anomaly
0,udp,SF,48,48,0,1,1,1,42,23,0.55,0.05,0.55,0,0,0,normal
0,tcp,SF,226,1301,1,5,5,1,14,255,1,0,0.07,0.03,0,0,normal
0,tcp,S0,0,0,0,211,17,0.08,255,12,0.05,0.08,0,0,0,0,anomaly
0,icmp,SF,78,0,0,20,8,0.4,255,16,0.06,0.01,0.06,0,0,0,normal
0,tcp,S0,0,0,0,208,2,0.01,255,5,0.02,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,1,8,38,1,0,0.12,0.18,1,1,normal
0,tcp,S0,0,0,0,268,19,0.07,255,19,0.07,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,1,37,2,0.03,1,0.03,1,0.86,1,anomaly
0,tcp,REJ,0,0,0,2,1,0.5,255,1,0,0.53,0.51,0,0.51,1,anomaly
0,tcp,SF,294,3327,1,1,19,1,57,255,1,0,0.02,0.04,0,0,normal
0,tcp,S0,0,0,0,286,3,0.01,255,3,0.01,0.05,0,0,0,0,anomaly
0,tcp,SF,220,1249,1,7,7,1,159,255,1,0,0.01,0.03,0,0,normal
0,tcp,REJ,0,0,0,425,1,0,255,1,0,1,0,0,0.92,1,anomaly
0,tcp,SF,196,3282,1,8,9,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,272,30,0.05,255,13,0.05,0.08,0,0,0,0,anomaly
0,tcp,SF,327,4482,1,4,8,1,58,255,1,0,0.02,0.02,0,0,normal
0,tcp,REJ,0,0,0,241,3,0.01,255,3,0.01,0.07,0,0,1,1,anomaly
0,tcp,SF,319,0,0,2,2,1,6,2,0.33,0.5,0.33,0,0,0,normal
0,tcp,SF,1087,302,1,1,1,1,246,64,0.24,0.29,0,0.03,0.26,0,normal
0,tcp,SF,210,3754,1,18,18,1,62,255,1,0,0.02,0.02,0,0,normal
0,tcp,S0,0,0,0,125,19,0.15,255,18,0.07,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,1,12,255,1,0,0.08,0.15,1,0.79,normal
0,tcp,SF,234,6282,1,6,6,1,106,255,1,0,0.01,0.03,0,0,normal
0,icmp,SF,8,0,0,1,18,1,2,255,1,0,1,0.5,0,0,anomaly
0,tcp,SF,54540,8314,1,1,1,1,251,251,1,0,0,0,0.02,0.02,anomaly
0,tcp,SF,237,1461,1,3,3,1,59,255,1,0,0.02,0.02,0,0,normal
0,tcp,S0,0,0,0,42,10,0.24,124,62,0.24,0.03,0.01,0.03,0,0,anomaly
0,tcp,S0,0,0,0,274,10,0.04,255,10,0.04,0.07,0,0,0,0,anomaly
0,tcp,SF,200,955,1,3,3,1,250,255,1,0,0,0.01,0,0,normal
0,tcp,SF,219,657,1,7,9,1,28,255,1,0,0.04,0.01,0,0,normal
0,tcp,SF,284,5921,1,1,1,1,49,255,1,0,0.02,0.07,0,0,normal
0,tcp,S0,0,0,0,196,12,0.06,255,12,0.05,0.08,0,0,0,0,anomaly
0,tcp,SF,325,426,1,5,5,1,187,255,1,0,0.01,0.01,0,0,normal
0,tcp,S0,0,0,0,111,6,0.05,255,6,0.02,0.07,0,0,0,0,anomaly
0,icmp,SF,30,0,0,1,1,1,247,247,1,0,1,0,0,0,normal
0,tcp,SF,335,7902,1,1,8,1,1,255,1,0,1,0.04,0,0,normal
0,udp,SF,36,0,0,2,4,1,67,171,1,0,1,0.01,0,0,normal
0,tcp,S0,0,0,0,168,3,0.02,255,3,0.01,0.08,0,0,0,0,anomaly
0,udp,SF,43,43,0,122,188,1,255,255,1,0,0.01,0,0,0,normal
0,tcp,S0,0,0,0,108,8,0.07,255,8,0.03,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,1,6,55,1,0,0.17,0.24,1,1,normal
0,tcp,S0,0,0,0,36,12,0.33,255,12,0.05,0.1,0,0,0,0,anomaly
0,tcp,S0,0,0,0,143,19,0.13,255,4,0.02,0.06,0,0,0,0,anomaly
0,tcp,SF,216,1956,1,1,21,1,12,255,1,0,0.08,0.05,0,0,normal
0,tcp,S0,0,0,0,132,8,0.06,255,8,0.03,0.05,0,0,0,0,anomaly
0,udp,SF,44,78,0,139,139,1,255,166,0.65,0.01,0,0,0,0,normal
0,tcp,SF,347,8113,1,7,7,1,255,255,1,0,0,0,0.02,0.02,normal
1,tcp,SF,570,280,1,1,1,1,126,104,0.44,0.05,0.01,0.02,0.01,0,normal
0,tcp,SF,219,17540,1,8,8,1,36,255,1,0,0.03,0.05,0,0,normal
0,udp,SF,146,0,0,3,1,0.33,255,1,0,0.53,0.88,0,0,0,normal
0,tcp,S0,0,0,0,222,1,0,255,1,0,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,260,8,0.03,120,8,0.07,0.08,0.01,0,0,0,anomaly
0,tcp,S0,0,0,0,237,15,0.06,255,1,0,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,132,15,0.11,255,16,0.06,0.05,0,0,0,0,anomaly
31401,tcp,RSTR,1,0,0,2,2,1,255,2,0.01,0.82,1,0,1,1,anomaly
0,tcp,S0,0,0,0,57,11,0.19,255,11,0.04,0.07,0,0,0,0,anomaly
0,icmp,SF,18,0,0,1,1,1,4,200,1,0,1,0.25,0,0,anomaly
0,tcp,SF,0,4,0,1,1,1,25,25,1,0,0.04,0,0.04,0.04,normal
0,tcp,SF,233,581,1,13,26,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,257,19,0.07,255,19,0.07,0.07,0,0,0,0,anomaly
0,tcp,SF,276,0,0,1,1,1,76,24,0.17,0.08,0.17,0.08,0,0,normal
0,udp,SF,44,139,0,77,157,1,255,242,0.95,0.01,0,0,0,0,normal
0,icmp,SF,8,0,0,1,27,1,1,41,1,0,1,0.51,0,0,anomaly
7805,tcp,SF,1828,148722,1,1,1,1,51,7,0.14,0.08,0.02,0,0,0,normal
0,tcp,SF,200,764,1,2,12,1,23,255,1,0,0.04,0.02,0,0,normal
0,udp,SF,46,46,0,11,20,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,257,19,0.07,255,2,0.01,0.09,0,0,0,0,anomaly
0,tcp,S0,0,0,0,13,13,1,135,75,0.56,0.01,0.01,0,0,0,anomaly
0,tcp,SF,216,5284,1,9,9,1,123,255,1,0,0.01,0.02,0.44,0.29,normal
0,tcp,RSTO,0,0,0,137,9,0.07,255,4,0.02,0.06,0,0,1,1,anomaly
0,tcp,SF,234,997,1,28,28,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,220,1643,1,12,25,1,25,255,1,0,0.04,0.04,0,0,normal
0,tcp,S0,0,0,0,132,3,0.02,255,14,0.05,0.07,0,0,0,0,anomaly
0,udp,SF,105,146,0,7,1,0.14,255,226,0.89,0.01,0.01,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,1,12,255,1,0,0.08,0.04,0.08,0.02,normal
0,tcp,S0,0,0,0,290,16,0.06,255,11,0.04,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,203,2,0.01,255,9,0.04,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,290,8,0.03,255,9,0.04,0.08,0,0,0,0,anomaly
0,tcp,SF,288,2881,1,14,16,1,14,255,1,0,0.07,0.05,0,0,normal
0,tcp,RSTO,0,0,0,116,3,0.03,255,3,0.01,0.08,0,0,1,1,anomaly
0,tcp,S0,0,0,0,260,6,0.02,255,5,0.02,0.07,0,0,0,0,anomaly
0,udp,SF,1,0,0,12,1,0.08,255,24,0.09,0.2,0.6,0,0.34,0,anomaly
0,udp,SF,28,0,0,21,21,1,255,21,0.08,0.02,0.08,0,0,0,anomaly
0,tcp,SF,279,494,1,2,2,1,255,255,1,0,0,0,0,0,normal
0,icmp,SF,1032,0,0,486,486,1,255,255,1,0,1,0,0,0,anomaly
0,tcp,SF,192,0,1,2,3,1,255,115,0.45,0.01,0.45,0,0,0,normal
7,tcp,SF,105,1401,1,1,1,1,84,1,0.01,0.07,0.01,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,1,27,2,0.04,1,0.04,1,0.89,1,anomaly
10,tcp,SF,1330,282,1,1,1,1,255,142,0.56,0.03,0,0,0,0,normal
0,icmp,SF,520,0,0,457,457,1,153,153,1,0,1,0,0,0,anomaly
0,tcp,S0,0,0,0,47,4,0.09,255,64,0.25,0.02,0.02,0,0,0,anomaly
0,tcp,SF,230,362,1,10,18,1,121,255,1,0,0.01,0.04,0,0,normal
0,udp,SF,44,110,0,71,151,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,271,3582,1,12,12,1,12,255,1,0,0.08,0.03,0,0,normal
0,tcp,SF,179,1668,1,6,6,1,52,255,1,0,0.02,0.03,0,0,normal
0,tcp,SF,852,0,0,6,6,1,219,39,0.13,0.02,0.13,0.05,0,0,normal
0,tcp,SF,222,310,1,5,13,1,170,255,1,0,0.01,0.01,0,0,normal
0,tcp,SF,314,4137,1,7,7,1,255,255,1,0,0,0,0,0,normal
0,tcp,RSTO,0,0,0,139,10,0.07,255,10,0.04,0.06,0,0,1,1,anomaly
0,tcp,SF,230,6880,1,1,17,1,24,255,1,0,0.04,0.04,0,0.01,normal
0,tcp,S0,0,0,0,200,6,0.03,255,6,0.02,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,140,1,0.01,255,1,0,0.08,0,0,0,0,anomaly
0,tcp,SF,857,327,1,1,1,1,173,132,0.57,0.02,0.01,0.02,0,0,normal
0,tcp,SF,234,1707,1,9,9,1,9,255,1,0,0.11,0.04,0,0,normal
0,icmp,SF,1032,0,0,511,511,1,255,200,0.78,0.01,0.78,0,0,0,anomaly
0,udp,SF,28,0,0,68,68,1,255,68,0.27,0.02,0.27,0,0,0,anomaly
0,tcp,S0,0,0,0,132,7,0.05,255,7,0.03,0.06,0,0,0,0,anomaly
0,tcp,SF,215,6367,1,9,9,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,46,46,0,215,215,1,255,250,0.98,0.01,0,0,0,0,normal
0,udp,SF,105,146,0,1,1,1,229,217,0.95,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,115,18,0.16,255,18,0.07,0.04,0,0,0,0,anomaly
0,tcp,S0,0,0,0,35,16,0.46,255,16,0.06,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,275,15,0.05,255,15,0.06,0.09,0,0,0,0,anomaly
0,tcp,SF,305,2507,1,4,4,1,255,239,0.94,0.01,0,0,0,0,normal
0,tcp,REJ,0,0,0,76,13,0.17,255,13,0.05,0.07,0,0,1,1,anomaly
0,tcp,SF,336,15767,1,12,12,1,95,255,1,0,0.01,0.02,0,0,normal
0,tcp,S0,0,0,0,202,2,0.01,255,8,0.03,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,252,14,0.06,255,13,0.05,0.09,0,0,0,0,anomaly
5784,udp,SF,147,105,0,1,1,1,255,3,0.01,0.53,0.82,0,0,0,normal
0,tcp,SF,335,1212,1,3,3,1,7,255,1,0,0.14,0.21,0.43,0.96,normal
0,tcp,S0,0,0,0,74,17,0.23,255,58,0.23,0.02,0.01,0,0,0,anomaly
0,tcp,SF,339,241,1,1,1,1,68,255,1,0,0.01,0.02,0,0,normal
0,tcp,SF,317,3245,1,4,4,1,251,255,1,0,0,0.01,0,0,normal
0,tcp,S0,0,0,0,116,19,0.16,255,15,0.06,0.06,0,0,0,0,anomaly
0,tcp,SF,54540,8314,1,2,2,1,79,79,1,0,0.01,0,0.01,0.01,anomaly
0,tcp,S0,0,0,0,197,2,0.01,255,2,0.01,0.08,0,0,0,0,anomaly
0,udp,SF,42,131,0,80,160,1,255,254,1,0.01,0,0,0,0,normal
0,tcp,SF,986,368,1,1,1,1,76,169,0.89,0.04,0.01,0.01,0,0,normal
0,tcp,S0,0,0,0,198,4,0.02,255,4,0.02,0.08,0,0,0,0,anomaly
0,icmp,SF,183,0,0,4,4,1,255,37,0.15,0.01,0.16,0,0,0,normal
0,tcp,REJ,0,0,0,102,3,0.03,255,1,0,0.07,0,0,1,1,anomaly
0,tcp,SF,405,23786,1,1,1,1,9,255,1,0,0.11,0.05,0,0,normal
0,tcp,S0,0,0,0,223,21,0.09,255,21,0.08,0.05,0,0,0,0,anomaly
0,tcp,SF,785,327,1,1,1,1,50,70,0.76,0.12,0.02,0.03,0,0,normal
0,tcp,SF,258,4302,1,1,1,1,31,34,1,0,0.03,0.06,0,0.03,normal
0,tcp,S0,0,0,0,138,6,0.04,255,6,0.02,0.06,0,0,0,0,anomaly
0,icmp,SF,8,0,0,1,28,1,1,35,1,0,1,0.51,0,0,anomaly
0,tcp,SF,318,2649,1,5,5,1,5,255,1,0,0.2,0.09,0,0,normal
0,tcp,REJ,0,0,0,154,1,0.01,255,1,0,0.07,0,0,1,1,anomaly
0,tcp,S0,0,0,0,204,18,0.09,255,18,0.07,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,262,4,0.02,255,4,0.02,0.07,0,0,0,0,anomaly
0,tcp,SF,216,1240,1,8,8,1,255,255,1,0,0.01,0,0,0,normal
1,tcp,RSTR,0,0,0,25,2,0.08,195,2,0.01,0.08,0.13,0,0.38,1,anomaly
0,tcp,SF,291,320,1,3,3,1,55,255,1,0,0.02,0.05,0,0,normal
0,tcp,SF,224,546,1,21,21,1,21,255,1,0,0.05,0.06,0,0,normal
0,tcp,REJ,0,0,0,459,5,0.01,255,4,0.02,0.99,0,0,0.91,1,anomaly
0,tcp,S0,0,0,0,253,1,0,255,1,0,0.08,0,0,0,0,anomaly
542,udp,SF,17,42,0,1,1,1,255,224,0.88,0.01,0.04,0,0,0,normal
0,tcp,S0,0,0,0,142,15,0.11,255,8,0.03,0.06,0,0,0,0,anomaly
0,udp,SF,29,29,0,1,3,1,255,253,0.99,0.01,0,0,0,0,normal
0,udp,SF,105,147,0,1,1,1,155,143,0.92,0.02,0.01,0,0,0,normal
0,icmp,SF,30,0,0,12,1,0.08,255,3,0.01,0.01,0.09,0,0,0,normal
0,tcp,SF,325,12884,1,5,9,1,72,72,1,0,0.01,0,0,0,normal
0,tcp,S0,0,0,0,139,20,0.14,255,20,0.08,0.05,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,1,19,192,1,0,0.05,0.19,1,0.99,normal
0,tcp,SF,12,0,1,1,2,1,75,65,0.63,0.04,0.63,0.05,0,0,normal
0,tcp,SF,212,828,1,9,9,1,94,255,1,0,0.01,0.03,0,0,normal
0,tcp,SF,240,1475,1,12,12,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,292,13206,1,5,5,1,5,255,1,0,0.2,0.04,0,0,normal
0,tcp,SF,172,12793,1,1,2,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,196,9,0.05,255,20,0.08,0.07,0,0,0,0,anomaly
0,tcp,SF,310,788,1,3,3,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,44,128,0,4,84,1,255,205,0.8,0.02,0,0,0,0,normal
0,udp,SF,145,0,0,3,1,0.33,255,1,0,0.54,0.9,0,0,0,normal
1,tcp,SF,1238,2451,1,1,1,1,255,123,0.48,0.02,0,0,0.01,0,anomaly
0,icmp,SF,8,0,0,1,7,1,1,59,1,0,1,0.51,0,0,anomaly
0,udp,SF,45,45,0,167,167,1,255,254,1,0.01,0,0,0,0,normal
0,tcp,RSTR,0,0,0,2,1,0.5,255,1,0,1,1,0,0.99,1,anomaly
2,tcp,SF,1551,362,1,1,2,1,3,135,0.67,0.67,0.33,0.01,0,0,normal
4,tcp,SF,1308,328,1,1,1,1,2,14,1,0,0.5,0.14,0,0,normal
0,tcp,SF,356,1125,1,3,3,1,36,255,1,0,0.03,0.03,0,0,normal
0,tcp,SF,364,6914,1,13,13,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,331,776,1,10,14,1,255,255,1,0,0.01,0,0,0,normal
0,icmp,SF,30,0,0,2,1,0.5,255,28,0.11,0.01,0.55,0,0,0,normal
0,tcp,S0,0,0,0,262,7,0.03,255,14,0.05,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,103,17,0.17,255,17,0.07,0.05,0,0,0,0,anomaly
0,tcp,SF,247,7546,1,14,14,1,143,255,1,0,0.01,0.01,0,0,normal
0,tcp,SF,300,1841,1,43,43,1,43,255,1,0,0.02,0.02,0,0,normal
0,tcp,S0,0,0,0,221,16,0.07,255,17,0.07,0.08,0,0,0,0,anomaly
0,tcp,SF,355,2109,1,5,26,1,29,255,1,0,0.03,0.05,0,0,normal
0,tcp,S0,0,0,0,33,14,0.42,255,14,0.05,0.07,0.01,0,0,0,anomaly
0,tcp,SF,316,1260,1,3,9,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,44,136,0,224,300,1,255,253,0.99,0.01,0,0,0,0,normal
30,tcp,SF,1458,4152,1,1,1,1,158,40,0.25,0.03,0.01,0,0,0,normal
0,tcp,S0,0,0,0,221,14,0.06,255,14,0.05,0.05,0,0,0,0,anomaly
10455,udp,SF,146,105,0,4,2,0.5,255,2,0.01,0.51,0.87,0,0,0,normal
0,tcp,RSTR,0,0,0,1,1,1,255,1,0,0.82,1,0,1,1,anomaly
0,tcp,REJ,0,0,0,284,14,0.05,255,14,0.05,0.07,0,0,1,1,anomaly
0,udp,SF,1,0,0,2,2,1,255,2,0.01,0.73,0.35,0,0.62,0,anomaly
0,tcp,S0,0,0,0,150,16,0.11,255,1,0,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,255,9,0.04,255,9,0.04,0.07,0,0,0,0,anomaly
10326,udp,SF,146,105,0,5,2,0.4,255,2,0.01,0.85,1,0,0,0,normal
0,tcp,S0,0,0,0,26,2,0.08,255,12,0.05,0.08,0,0,0,0,anomaly
0,tcp,RSTO,13794,2966,1,2,2,1,170,96,0.43,0.42,0.01,0.02,0.41,0.04,normal
0,tcp,S0,0,0,0,74,20,0.27,255,58,0.23,0.04,0,0,0,0,anomaly
0,tcp,SF,911,325,1,2,1,0.5,18,161,0.83,0.17,0.06,0.01,0,0,normal
0,tcp,S0,0,0,0,7,9,1,29,141,0.24,0.07,0.03,0.01,0,0,anomaly
0,tcp,SF,280,3332,1,2,2,1,10,255,1,0,0.1,0.07,0,0,normal
0,tcp,S0,0,0,0,235,4,0.02,255,4,0.02,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,131,20,0.15,255,18,0.07,0.07,0,0,0,0,anomaly
0,udp,SF,41,41,0,100,166,1,255,255,1,0,0.01,0,0,0,normal
0,tcp,SF,10,139,0,1,1,1,126,5,0.04,0.03,0.01,0,0,0,normal
0,tcp,SF,311,488,1,11,11,1,104,255,1,0,0.01,0.04,0,0,normal
0,tcp,SF,281,1745,1,2,2,1,39,255,1,0,0.03,0.07,0,0,normal
0,tcp,SF,297,1285,1,8,8,1,8,255,1,0,0.12,0.04,0,0,normal
0,tcp,S0,0,0,0,124,2,0.02,255,2,0.01,0.07,0,0,0,0,anomaly
0,udp,SF,43,72,0,263,264,1,255,242,0.95,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,34,15,0.44,255,15,0.06,0.07,0.01,0,0,0,anomaly
0,tcp,SF,334,0,1,1,1,1,1,17,1,0,1,0.24,0,0,anomaly
0,icmp,SF,8,0,0,1,15,1,1,28,1,0,1,0.54,0,0,anomaly
0,tcp,SF,215,9399,1,16,23,1,79,255,1,0,0.01,0.05,0,0,normal
0,tcp,S0,0,0,0,16,3,0.19,255,9,0.04,0.08,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,1,2,1,43,255,1,0,0.02,0.07,1,0.97,normal
0,udp,SF,516,4,0,151,151,1,151,151,1,0,1,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,1,19,1,0.05,1,0.05,0,0.84,1,anomaly
0,tcp,S0,0,0,0,115,7,0.06,255,7,0.03,0.05,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,130,10,0.08,255,7,0.03,0.07,0,0,1,1,anomaly
0,tcp,S0,0,0,0,236,15,0.06,255,15,0.06,0.07,0,0,0,0,anomaly
28,udp,SF,44,44,0,3,5,0.33,101,98,0.97,0.02,0.01,0,0,0,normal
0,tcp,RSTO,0,0,0,280,16,0.06,255,16,0.06,0.07,0,0,1,1,anomaly
0,tcp,SF,676,328,1,1,1,1,119,187,0.73,0.04,0.01,0.01,0,0,normal
0,tcp,SF,334,455,1,7,9,1,115,255,1,0,0.01,0.02,0,0,normal
0,tcp,S0,0,0,0,268,2,0.01,255,2,0.01,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,84,18,0.21,255,18,0.07,0.07,0,0,0,0,anomaly
0,tcp,SF,204,1596,1,24,24,1,49,255,1,0,0.02,0.04,0,0,normal
0,icmp,SF,520,0,0,139,139,1,255,255,1,0,1,0,0,0,anomaly
0,tcp,S0,0,0,0,211,6,0.03,255,6,0.02,0.06,0,0,0,0,anomaly
0,tcp,SF,192,301,1,9,9,1,9,255,1,0,0.11,0.05,0,0,normal
0,icmp,SF,18,0,0,1,1,1,1,225,1,0,1,0.25,0,0,anomaly
0,tcp,S0,0,0,0,100,2,0.02,255,2,0.01,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,101,13,0.13,255,13,0.05,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,265,4,0.02,255,17,0.07,0.07,0,0,0,0,anomaly
0,tcp,SF,256,4486,1,1,1,1,255,250,0.98,0.01,0,0,0.01,0.01,normal
0,icmp,SF,64,0,0,1,1,1,1,1,1,0,1,0,0,0,normal
0,udp,SF,46,136,0,210,210,1,135,96,0.71,0.02,0.01,0,0,0,normal
0,tcp,S0,0,0,0,54,17,0.31,255,17,0.07,0.05,0,0,0,0,anomaly
0,tcp,SF,220,253,1,16,24,1,16,255,1,0,0.06,0.01,0,0,normal
0,udp,SF,41,117,0,43,43,1,255,254,1,0.01,0,0,0,0,normal
0,tcp,SF,248,2313,1,23,36,1,23,255,1,0,0.04,0.01,0,0,normal
0,tcp,SF,1250,2451,1,1,1,1,237,65,0.27,0.02,0,0,0.01,0,anomaly
0,tcp,REJ,0,0,0,248,20,0.08,255,20,0.08,0.07,0,0,1,1,anomaly
0,udp,SF,44,70,0,127,127,1,255,224,0.88,0.01,0,0,0,0,normal
202,tcp,SF,209,1824,1,1,1,1,129,12,0.09,0.04,0.01,0,0,0,normal
0,tcp,SF,5891,0,1,13,1,0.08,83,1,0.01,0.08,0.23,0,0,0,normal
0,icmp,SF,8,0,0,1,39,1,1,255,1,0,1,0.5,0,0,anomaly
0,tcp,SF,276,1767,1,2,6,1,29,255,1,0,0.03,0.01,0,0,normal
0,tcp,SF,231,2304,1,13,13,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,251,12,0.05,255,12,0.05,0.07,0,0,0,0,anomaly
0,tcp,SF,312,422,1,11,15,1,255,255,1,0,0,0,0,0,normal
41285,tcp,RSTR,1,0,0,2,2,1,255,2,0.01,0.28,0.56,0,0.56,1,anomaly
0,tcp,S0,0,0,0,222,18,0.08,255,18,0.07,0.05,0,0,0,0,anomaly
0,udp,SF,29,0,0,2,2,0.5,114,44,0.15,0.04,0.15,0.05,0,0,normal
0,tcp,SF,13239,0,1,4,4,1,100,63,0.33,0.04,0.33,0.03,0,0,normal
